,Sampling Type,Sample Size,class_error,rec_error,Analytic Reconstruction Error,Analytic Classification Error,graph_id,num_conv_layers
106,Classification-optimal,46,17.0,549.87024,511.99954,24.325449,24,1
107,Classification-optimal,47,13.0,400.88818,383.99963,20.371737,24,1
108,Classification-optimal,48,12.0,266.95233,255.99986,15.653922,24,1
109,Classification-optimal,49,9.0,130.66745,128.00046,9.678901,24,1
110,Classification-optimal,50,0.0,2.2397441e-07,0.0064926147,0.0,24,1
111,Classification-optimal,51,0.0,8.3421845e-08,0.008670807,0.0,24,1
112,Classification-optimal,52,0.0,1.308355e-07,0.0004310608,0.0,24,1
113,Classification-optimal,53,0.0,2.8989417e-08,0.0008792877,0.0,24,1
114,Classification-optimal,54,0.0,2.0877554e-08,0.0003376007,0.0,24,1
115,Classification-optimal,55,0.0,4.2620503e-08,0.0005645752,0.00010990189,24,1
116,Classification-optimal,56,0.0,4.0059316e-08,0.00048065186,0.0,24,1
117,Classification-optimal,57,0.0,1.40797844e-08,0.00046539307,0.00010990189,24,1
118,Classification-optimal,58,0.0,1.2160158e-08,0.00064468384,0.0,24,1
119,Classification-optimal,59,0.0,2.0376156e-08,0.0007534027,0.0,24,1
120,Classification-optimal,60,0.0,2.1330544e-08,0.00030136108,0.0,24,1
121,Classification-optimal,61,0.0,1.0807389e-08,0.0005130768,0.0,24,1
122,Reconstruction-optimal,1,223.0,6320.161,6272.0,237.0509,24,1
123,Reconstruction-optimal,2,209.0,6189.1196,6144.0005,228.38637,24,1
124,Reconstruction-optimal,3,212.0,6063.6484,6016.0,222.04784,24,1
125,Reconstruction-optimal,4,240.0,5940.1904,5888.0,215.83838,24,1
126,Reconstruction-optimal,5,234.0,5817.007,5760.0,210.29187,24,1
127,Reconstruction-optimal,6,189.0,5666.748,5632.0,204.74593,24,1
128,Reconstruction-optimal,7,188.0,5535.624,5504.0,200.00847,24,1
129,Reconstruction-optimal,8,173.0,5371.208,5376.0,194.7497,24,1
130,Reconstruction-optimal,9,170.0,5244.199,5248.0,189.44893,24,1
131,Reconstruction-optimal,10,164.0,5111.001,5120.0,185.28918,24,1
132,Reconstruction-optimal,11,168.0,4971.7188,4992.0,181.4426,24,1
133,Reconstruction-optimal,12,161.0,4837.5522,4864.0,177.35036,24,1
134,Reconstruction-optimal,13,159.0,4718.9087,4736.0,172.96631,24,1
135,Reconstruction-optimal,14,164.0,4573.648,4608.0,170.64862,24,1
136,Reconstruction-optimal,15,157.0,4453.6816,4479.9995,165.80206,24,1
137,Reconstruction-optimal,16,156.0,4304.8477,4352.0,163.0891,24,1
138,Reconstruction-optimal,17,158.0,4192.727,4224.0,159.11201,24,1
139,Reconstruction-optimal,18,154.0,4083.1282,4096.0,155.35187,24,1
140,Reconstruction-optimal,19,159.0,3973.7717,3968.0002,149.37907,24,1
141,Reconstruction-optimal,20,156.0,3855.7192,3840.0002,146.08783,24,1
142,Reconstruction-optimal,21,162.0,3726.9924,3712.0,144.10466,24,1
143,Reconstruction-optimal,22,151.0,3604.0413,3583.9998,139.90633,24,1
144,Reconstruction-optimal,23,150.0,3469.2383,3456.0002,136.56007,24,1
145,Reconstruction-optimal,24,159.0,3356.093,3328.0,132.15828,24,1
146,Reconstruction-optimal,25,155.0,3217.8206,3199.9998,128.6995,24,1
147,Reconstruction-optimal,26,121.0,3094.6558,3072.0,124.87351,24,1
148,Reconstruction-optimal,27,108.0,2973.2114,2944.0,121.63405,24,1
149,Reconstruction-optimal,28,111.0,2820.5256,2816.0,118.83914,24,1
150,Reconstruction-optimal,29,111.0,2687.223,2687.9995,116.308685,24,1
151,Reconstruction-optimal,30,106.0,2556.8242,2559.9998,114.1271,24,1
152,Reconstruction-optimal,31,117.0,2436.1653,2432.0,109.8877,24,1
153,Reconstruction-optimal,32,107.0,2314.2031,2304.0,107.13289,24,1
154,Reconstruction-optimal,33,76.0,2185.7393,2176.0,103.29892,24,1
155,Reconstruction-optimal,34,75.0,2076.5813,2048.0,96.290955,24,1
156,Reconstruction-optimal,35,69.0,1960.7324,1919.9998,93.9946,24,1
157,Reconstruction-optimal,36,68.0,1839.429,1791.9998,89.940414,24,1
158,Reconstruction-optimal,37,70.0,1711.0399,1663.9996,87.8708,24,1
159,Reconstruction-optimal,38,68.0,1588.8657,1535.9999,83.495186,24,1
160,Reconstruction-optimal,39,68.0,1460.5356,1407.9998,77.50295,24,1
161,Reconstruction-optimal,40,72.0,1361.1953,1279.9996,70.99784,24,1
162,Reconstruction-optimal,41,78.0,1217.4564,1151.9998,66.711296,24,1
163,Reconstruction-optimal,42,75.0,1059.3418,1023.99963,62.037254,24,1
164,Reconstruction-optimal,43,79.0,948.2621,895.99963,59.17321,24,1
165,Reconstruction-optimal,44,18.0,784.8197,767.99976,54.43731,24,1
166,Reconstruction-optimal,45,29.0,659.1739,639.99976,47.807755,24,1
167,Reconstruction-optimal,46,30.0,512.298,511.99963,42.988934,24,1
168,Reconstruction-optimal,47,10.0,399.9077,383.9997,35.36679,24,1
169,Reconstruction-optimal,48,10.0,277.42523,255.99976,30.191494,24,1
170,Reconstruction-optimal,49,0.0,127.17474,127.999664,20.10366,24,1
171,Reconstruction-optimal,50,0.0,1.5775626e-08,-0.00037002563,0.060810216,24,1
172,Reconstruction-optimal,51,0.0,9.435618e-09,-0.0003490448,0.039087065,24,1
173,Reconstruction-optimal,52,0.0,1.0027871e-08,-0.00030708313,0.020374294,24,1
174,Reconstruction-optimal,53,0.0,1.8604291e-08,-0.00024604797,0.02846823,24,1
175,Reconstruction-optimal,54,0.0,7.643775e-09,-0.00023651123,0.00092473795,24,1
176,Reconstruction-optimal,55,0.0,6.754618e-09,-0.0002708435,0.027420571,24,1
177,Reconstruction-optimal,56,0.0,9.003762e-09,-0.00024986267,0.036335103,24,1
178,Reconstruction-optimal,57,0.0,1.5019022e-08,-0.00028419495,0.025541559,24,1
179,Reconstruction-optimal,58,0.0,1.1499706e-08,-0.00015258789,0.061983984,24,1
180,Reconstruction-optimal,59,0.0,7.2193274e-09,-0.00025177002,0.0039964286,24,1
181,Reconstruction-optimal,60,0.0,8.404605e-09,-0.00025367737,0.022020645,24,1
182,Reconstruction-optimal,61,0.0,7.593405e-09,-0.00012207031,0.03823229,24,1
0,Random,1,223.0,6189.988,6272.0,234.92357,25,1
1,Random,2,226.0,6064.8076,6144.0,225.28572,25,1
2,Random,3,224.0,5926.5063,6016.0,216.85306,25,1
3,Random,4,225.0,5802.8623,5888.0,211.00156,25,1
4,Random,5,228.0,5677.31,5760.0,206.61284,25,1
5,Random,6,221.0,5559.902,5632.0,201.9876,25,1
6,Random,7,221.0,5454.2515,5504.0,196.53096,25,1
7,Random,8,211.0,5338.3516,5376.0,189.7102,25,1
8,Random,9,198.0,5215.4097,5248.0,185.9942,25,1
9,Random,10,200.0,5099.463,5120.0,181.54236,25,1
10,Random,11,202.0,4973.602,4992.0005,176.90605,25,1
11,Random,12,175.0,4834.6543,4864.0,171.44788,25,1
12,Random,13,192.0,4705.6577,4736.0,160.25702,25,1
13,Random,14,174.0,4606.015,4608.0,158.34352,25,1
14,Random,15,174.0,4479.626,4480.0,155.97238,25,1
15,Random,16,173.0,4346.291,4352.0,153.7482,25,1
16,Random,17,163.0,4242.8286,4224.0,149.1869,25,1
17,Random,18,169.0,4112.7866,4096.0,144.89352,25,1
18,Random,19,172.0,3975.3293,3968.0,142.2865,25,1
19,Random,20,178.0,3852.1252,3840.0002,139.36195,25,1
20,Random,21,159.0,3709.648,3712.0002,136.4221,25,1
21,Random,22,143.0,3567.5664,3584.0,133.13506,25,1
22,Random,23,144.0,3448.0496,3456.0002,128.4878,25,1
23,Random,24,154.0,3349.658,3328.0005,125.40091,25,1
24,Random,25,156.0,3221.6,3200.0002,123.570435,25,1
25,Random,26,129.0,3098.5195,3072.0,119.966156,25,1
26,Random,27,96.0,2963.7844,2944.0002,116.09281,25,1
27,Random,28,139.0,2832.8242,2816.0,113.14712,25,1
28,Random,29,142.0,2682.7886,2688.0002,111.50593,25,1
29,Random,30,129.0,2567.612,2560.0002,107.65684,25,1
30,Random,31,129.0,2440.5024,2432.0,105.227455,25,1
31,Random,32,131.0,2345.623,2304.0002,103.608894,25,1
32,Random,33,127.0,2237.8875,2176.0,100.30839,25,1
33,Random,34,116.0,2112.1003,2048.0,97.03879,25,1
34,Random,35,113.0,1999.9735,1920.0,90.03239,25,1
35,Random,36,106.0,1872.1495,1792.0001,85.49579,25,1
36,Random,37,96.0,1724.4868,1664.0002,82.51925,25,1
37,Random,38,97.0,1572.5889,1536.0005,79.35303,25,1
38,Random,39,96.0,1458.7217,1408.0001,77.30597,25,1
39,Random,40,93.0,1317.443,1280.0,68.163506,25,1
40,Random,41,93.0,1171.007,1152.0002,62.979332,25,1
41,Random,42,85.0,1036.8318,1023.99963,59.60434,25,1
42,Random,43,85.0,883.912,895.99963,54.719997,25,1
43,Random,44,72.0,775.43884,767.9996,47.30721,25,1
44,Random,45,74.0,646.8598,640.0001,43.017296,25,1
45,Random,46,74.0,531.795,511.99875,38.87096,25,1
46,Random,47,51.0,397.8754,383.99893,32.221603,25,1
47,Random,48,36.0,260.46765,255.99887,25.912497,25,1
48,Random,49,27.0,116.055565,128.0033,15.466834,25,1
49,Random,50,0.0,1.3407036e-07,0.0039463043,0.016050465,25,1
50,Random,51,0.0,8.3859305e-08,-0.010755539,0.043806665,25,1
51,Random,52,0.0,8.821447e-08,-0.006948471,0.09792748,25,1
52,Random,53,0.0,5.4167757e-08,-0.0010929108,0.052536506,25,1
53,Random,54,0.0,5.4863555e-08,8.010864e-05,0.011551656,25,1
54,Random,55,0.0,3.2787415e-08,-0.00071144104,0.068058215,25,1
55,Random,56,0.0,2.7318102e-08,0.00019454956,0.015511466,25,1
56,Random,57,0.0,2.3690774e-08,-0.0008163452,0.0043021683,25,1
57,Random,58,0.0,2.0897668e-08,-0.0006275177,0.039533973,25,1
58,Random,59,0.0,5.1276032e-08,-0.0009975433,0.034165762,25,1
59,Random,60,0.0,1.573766e-08,-0.0008201599,0.04955077,25,1
60,Random,61,0.0,2.304181e-08,-0.0006542206,0.093906716,25,1
61,Classification-optimal,1,259.0,6176.5044,6272.0,231.94524,25,1
62,Classification-optimal,2,237.0,6025.9478,6144.0,219.05981,25,1
63,Classification-optimal,3,253.0,5905.1924,6016.0,207.41995,25,1
64,Classification-optimal,4,219.0,5793.3433,5888.0005,196.98259,25,1
65,Classification-optimal,5,242.0,5688.7783,5760.0,186.67471,25,1
66,Classification-optimal,6,245.0,5584.618,5631.9995,177.96217,25,1
67,Classification-optimal,7,160.0,5450.481,5504.0,169.98387,25,1
68,Classification-optimal,8,166.0,5289.5605,5376.0,162.18329,25,1
69,Classification-optimal,9,188.0,5159.5054,5248.0,153.83484,25,1
70,Classification-optimal,10,155.0,5029.276,5120.0,146.59474,25,1
71,Classification-optimal,11,155.0,4875.757,4991.9995,141.08615,25,1
72,Classification-optimal,12,179.0,4768.6396,4864.0,136.21922,25,1
73,Classification-optimal,13,166.0,4659.5186,4736.0,131.76213,25,1
74,Classification-optimal,14,156.0,4545.7627,4608.0,127.61902,25,1
75,Classification-optimal,15,155.0,4421.8057,4480.0005,123.694725,25,1
76,Classification-optimal,16,143.0,4294.966,4352.0005,119.94423,25,1
77,Classification-optimal,17,137.0,4168.2056,4224.0,116.31331,25,1
78,Classification-optimal,18,141.0,4035.9297,4096.0005,112.72078,25,1
79,Classification-optimal,19,111.0,3937.0042,3968.0,109.21842,25,1
80,Classification-optimal,20,112.0,3776.717,3840.0002,105.71044,25,1
81,Classification-optimal,21,107.0,3664.6536,3712.0002,102.06878,25,1
82,Classification-optimal,22,111.0,3556.4358,3584.0002,98.68306,25,1
83,Classification-optimal,23,111.0,3420.7056,3456.0002,95.18191,25,1
84,Classification-optimal,24,114.0,3280.2717,3327.9998,91.77634,25,1
85,Classification-optimal,25,103.0,3172.1587,3200.0002,87.86471,25,1
86,Classification-optimal,26,108.0,3039.155,3072.0002,84.78703,25,1
87,Classification-optimal,27,107.0,2896.7368,2944.0,81.53073,25,1
88,Classification-optimal,28,90.0,2785.1592,2816.0,78.341194,25,1
89,Classification-optimal,29,81.0,2644.5347,2688.0,75.1885,25,1
90,Classification-optimal,30,84.0,2514.1704,2560.0002,72.24607,25,1
91,Classification-optimal,31,79.0,2355.3032,2432.0002,69.29331,25,1
92,Classification-optimal,32,82.0,2235.3225,2304.0005,66.305115,25,1
93,Classification-optimal,33,83.0,2102.7021,2176.0005,63.570934,25,1
94,Classification-optimal,34,73.0,1971.2971,2048.0002,60.509686,25,1
95,Classification-optimal,35,69.0,1850.0385,1920.0002,57.719387,25,1
96,Classification-optimal,36,60.0,1719.2777,1792.0004,54.86413,25,1
97,Classification-optimal,37,51.0,1595.0571,1664.0002,52.02657,25,1
98,Classification-optimal,38,50.0,1462.512,1536.0004,49.16673,25,1
99,Classification-optimal,39,52.0,1323.2626,1408.0007,46.083183,25,1
100,Classification-optimal,40,53.0,1204.7351,1280.0006,43.274117,25,1
101,Classification-optimal,41,52.0,1088.3203,1152.0005,40.368793,25,1
102,Classification-optimal,42,36.0,941.1129,1024.0007,37.357525,25,1
103,Classification-optimal,43,24.0,814.1367,896.0008,34.449905,25,1
104,Classification-optimal,44,23.0,667.12695,768.0008,31.30096,25,1
105,Classification-optimal,45,20.0,572.6328,640.0008,28.060503,25,1
106,Classification-optimal,46,19.0,467.6222,512.0007,24.54574,25,1
107,Classification-optimal,47,19.0,347.888,384.00107,20.595095,25,1
108,Classification-optimal,48,17.0,220.88493,256.00565,15.984179,25,1
109,Classification-optimal,49,17.0,98.04721,128.0446,9.906978,25,1
110,Classification-optimal,50,0.0,4.279196e-07,0.034469604,0.0,25,1
111,Classification-optimal,51,0.0,1.0917124e-07,-0.0026130676,0.0,25,1
112,Classification-optimal,52,0.0,4.974467e-08,0.003961563,0.0,25,1
113,Classification-optimal,53,0.0,1.8606431e-07,0.0025997162,0.0,25,1
114,Classification-optimal,54,0.0,1.2789666e-07,0.0013599396,0.0,25,1
115,Classification-optimal,55,0.0,2.1739622e-08,0.0013122559,0.0,25,1
116,Classification-optimal,56,0.0,1.9362563e-08,0.00066947937,0.0,25,1
117,Classification-optimal,57,0.0,5.433709e-08,0.0009899139,0.0,25,1
118,Classification-optimal,58,0.0,1.4673805e-08,0.0011501312,0.00032970565,25,1
119,Classification-optimal,59,0.0,1.511851e-08,0.0010814667,0.0,25,1
120,Classification-optimal,60,0.0,1.3553928e-08,0.00067329407,0.0,25,1
121,Classification-optimal,61,0.0,1.2207712e-08,0.0006084442,0.0,25,1
122,Reconstruction-optimal,1,208.0,6199.7417,6271.9995,236.70804,25,1
123,Reconstruction-optimal,2,211.0,6059.3833,6143.9995,228.18793,25,1
124,Reconstruction-optimal,3,208.0,5927.464,6016.0,220.58069,25,1
125,Reconstruction-optimal,4,213.0,5802.6387,5888.0,216.17441,25,1
126,Reconstruction-optimal,5,191.0,5684.3745,5760.0,210.37541,25,1
127,Reconstruction-optimal,6,184.0,5566.7944,5632.0,205.13223,25,1
128,Reconstruction-optimal,7,165.0,5434.3877,5504.0005,199.57352,25,1
129,Reconstruction-optimal,8,166.0,5303.7456,5376.0,194.99535,25,1
130,Reconstruction-optimal,9,190.0,5182.1113,5248.0005,191.23575,25,1
131,Reconstruction-optimal,10,179.0,5056.843,5120.0,187.76099,25,1
132,Reconstruction-optimal,11,177.0,4956.737,4992.0,183.7538,25,1
133,Reconstruction-optimal,12,167.0,4807.985,4864.0,177.85703,25,1
134,Reconstruction-optimal,13,152.0,4692.4443,4736.0,173.77629,25,1
135,Reconstruction-optimal,14,142.0,4592.052,4608.0,168.08493,25,1
136,Reconstruction-optimal,15,138.0,4468.5425,4480.0,165.455,25,1
137,Reconstruction-optimal,16,129.0,4344.4946,4352.0,162.55862,25,1
138,Reconstruction-optimal,17,128.0,4212.1655,4224.0,159.57404,25,1
139,Reconstruction-optimal,18,121.0,4081.1138,4096.0005,157.02364,25,1
140,Reconstruction-optimal,19,137.0,3963.4697,3968.0005,153.4525,25,1
141,Reconstruction-optimal,20,126.0,3846.9595,3840.0,149.41504,25,1
142,Reconstruction-optimal,21,118.0,3710.402,3712.0002,145.24397,25,1
143,Reconstruction-optimal,22,120.0,3587.4753,3584.0002,143.2718,25,1
144,Reconstruction-optimal,23,123.0,3462.8335,3456.0,140.09741,25,1
145,Reconstruction-optimal,24,110.0,3339.7656,3328.0002,138.2494,25,1
146,Reconstruction-optimal,25,121.0,3210.4824,3200.0002,133.43088,25,1
147,Reconstruction-optimal,26,113.0,3106.4646,3072.0002,130.19267,25,1
148,Reconstruction-optimal,27,123.0,3000.5754,2944.0002,126.106575,25,1
149,Reconstruction-optimal,28,121.0,2856.5625,2816.0,123.878174,25,1
150,Reconstruction-optimal,29,116.0,2700.8103,2688.0002,119.24604,25,1
151,Reconstruction-optimal,30,120.0,2586.8389,2560.0002,114.39647,25,1
152,Reconstruction-optimal,31,92.0,2478.105,2432.0,110.91755,25,1
153,Reconstruction-optimal,32,92.0,2340.7676,2304.0002,107.38606,25,1
154,Reconstruction-optimal,33,92.0,2213.4902,2176.0002,104.34102,25,1
155,Reconstruction-optimal,34,86.0,2082.04,2048.0,99.73238,25,1
156,Reconstruction-optimal,35,80.0,1972.3267,1920.0004,96.49308,25,1
157,Reconstruction-optimal,36,69.0,1802.6968,1792.0002,92.033745,25,1
158,Reconstruction-optimal,37,65.0,1667.7363,1664.0002,84.50924,25,1
159,Reconstruction-optimal,38,66.0,1552.2601,1536.0002,81.537994,25,1
160,Reconstruction-optimal,39,64.0,1419.6782,1408.0002,75.76743,25,1
161,Reconstruction-optimal,40,64.0,1278.4492,1280.0001,72.45058,25,1
162,Reconstruction-optimal,41,88.0,1151.2815,1152.0004,69.50486,25,1
163,Reconstruction-optimal,42,93.0,1029.1805,1024.0002,65.660965,25,1
164,Reconstruction-optimal,43,91.0,897.49316,896.00037,62.41789,25,1
165,Reconstruction-optimal,44,92.0,752.1883,768.0003,57.27409,25,1
166,Reconstruction-optimal,45,89.0,633.00586,640.0003,52.113674,25,1
167,Reconstruction-optimal,46,78.0,528.09143,512.00037,45.198605,25,1
168,Reconstruction-optimal,47,69.0,404.47708,384.00046,39.836555,25,1
169,Reconstruction-optimal,48,45.0,280.78662,256.00043,31.511454,25,1
170,Reconstruction-optimal,49,1.0,128.37552,128.00035,16.002424,25,1
171,Reconstruction-optimal,50,0.0,1.2955066e-08,0.00019264221,0.026066422,25,1
172,Reconstruction-optimal,51,0.0,1.9840849e-08,0.00041389465,0.01026655,25,1
173,Reconstruction-optimal,52,0.0,8.803834e-09,0.00035095215,0.052177284,25,1
174,Reconstruction-optimal,53,0.0,1.0065796e-08,0.00036239624,0.041265734,25,1
175,Reconstruction-optimal,54,0.0,7.0742354e-09,0.00037956238,0.06283402,25,1
176,Reconstruction-optimal,55,0.0,7.1100303e-09,0.00021362305,0.042140696,25,1
177,Reconstruction-optimal,56,0.0,7.461639e-09,0.00013923645,0.07928142,25,1
178,Reconstruction-optimal,57,0.0,6.670353e-09,0.0002193451,0.03333628,25,1
179,Reconstruction-optimal,58,0.0,1.4839118e-08,0.00032615662,0.06395929,25,1
180,Reconstruction-optimal,59,0.0,7.322268e-09,0.00027656555,0.05574305,25,1
181,Reconstruction-optimal,60,0.0,1.2312677e-08,0.0002632141,0.014200187,25,1
182,Reconstruction-optimal,61,0.0,6.1212453e-09,0.0002040863,0.008579998,25,1
0,Random,1,181.0,6403.938,6272.0,234.99617,26,1
1,Random,2,184.0,6297.8755,6143.9995,228.14938,26,1
2,Random,3,190.0,6144.1333,6016.0,220.72008,26,1
3,Random,4,214.0,6023.7188,5887.9995,212.59215,26,1
4,Random,5,221.0,5876.778,5760.0,206.26416,26,1
5,Random,6,242.0,5768.204,5632.0,199.88959,26,1
6,Random,7,224.0,5643.2104,5504.0,196.83879,26,1
7,Random,8,201.0,5502.497,5376.0,193.51237,26,1
8,Random,9,160.0,5380.669,5248.0,187.9727,26,1
9,Random,10,196.0,5230.39,5120.0,183.9967,26,1
10,Random,11,196.0,5090.0796,4992.0,176.30315,26,1
11,Random,12,175.0,4956.4014,4864.0005,166.83757,26,1
12,Random,13,165.0,4842.8667,4736.0,161.52519,26,1
13,Random,14,155.0,4708.107,4607.9995,158.62662,26,1
14,Random,15,125.0,4595.3784,4480.0,155.11157,26,1
15,Random,16,100.0,4462.247,4352.0,150.33112,26,1
16,Random,17,101.0,4351.994,4224.0005,147.70613,26,1
17,Random,18,110.0,4223.689,4096.0,143.74477,26,1
18,Random,19,89.0,4100.575,3968.0002,140.87381,26,1
19,Random,20,90.0,3989.6638,3840.0,137.8933,26,1
20,Random,21,87.0,3834.6824,3712.0,133.37685,26,1
21,Random,22,84.0,3701.393,3584.0,130.02705,26,1
22,Random,23,82.0,3574.7114,3456.0,124.99865,26,1
23,Random,24,82.0,3413.378,3328.0,123.208916,26,1
24,Random,25,84.0,3289.7249,3200.0,120.1998,26,1
25,Random,26,84.0,3166.463,3071.9998,117.32748,26,1
26,Random,27,82.0,3020.7964,2944.0,112.932014,26,1
27,Random,28,83.0,2885.6836,2816.0,111.10918,26,1
28,Random,29,83.0,2746.6497,2688.0,109.34831,26,1
29,Random,30,85.0,2591.281,2560.0002,107.05315,26,1
30,Random,31,87.0,2444.0552,2432.0,103.68827,26,1
31,Random,32,80.0,2311.1448,2304.0,100.0015,26,1
32,Random,33,78.0,2180.4556,2176.0,97.47005,26,1
33,Random,34,73.0,2056.8389,2048.0,92.58302,26,1
34,Random,35,40.0,1917.0933,1920.0,89.34803,26,1
35,Random,36,41.0,1793.7968,1792.0,85.83509,26,1
36,Random,37,41.0,1672.1162,1663.9999,82.56129,26,1
37,Random,38,42.0,1533.2795,1536.0,78.936646,26,1
38,Random,39,42.0,1416.1724,1408.0,75.93486,26,1
39,Random,40,43.0,1288.9855,1280.0,67.69921,26,1
40,Random,41,42.0,1162.3475,1152.0,65.12003,26,1
41,Random,42,37.0,1045.1567,1024.0,62.64602,26,1
42,Random,43,37.0,931.59467,896.0001,58.79126,26,1
43,Random,44,31.0,799.2609,768.00024,50.004814,26,1
44,Random,45,29.0,669.5468,640.0001,46.67664,26,1
45,Random,46,29.0,524.1102,512.00055,41.702274,26,1
46,Random,47,27.0,403.8729,384.00085,36.42565,26,1
47,Random,48,26.0,279.83698,256.00174,28.0407,26,1
48,Random,49,21.0,126.06614,127.99744,16.545485,26,1
49,Random,50,0.0,5.597427e-06,1.2526474,0.056363918,26,1
50,Random,51,0.0,2.540198e-06,-0.12083435,0.04104807,26,1
51,Random,52,0.0,3.470265e-08,-0.00038528442,0.08658289,26,1
52,Random,53,0.0,1.2011843e-07,-0.0015468597,0.07570614,26,1
53,Random,54,0.0,2.175275e-08,-0.0014362335,0.06557418,26,1
54,Random,55,0.0,1.677768e-08,0.0004272461,0.016767781,26,1
55,Random,56,0.0,1.4740573e-08,0.00026893616,0.009767282,26,1
56,Random,57,0.0,2.3294005e-08,0.00022506714,0.040699318,26,1
57,Random,58,0.0,1.40957095e-08,-0.00012207031,0.0156659,26,1
58,Random,59,0.0,1.6756147e-08,-0.00017929077,0.065388,26,1
59,Random,60,0.0,2.057581e-08,-7.8201294e-05,0.014764538,26,1
60,Random,61,0.0,1.22417765e-08,1.5258789e-05,0.047165878,26,1
61,Classification-optimal,1,305.0,6422.2866,6271.9995,230.60968,26,1
62,Classification-optimal,2,188.0,6265.788,6144.0,217.14995,26,1
63,Classification-optimal,3,160.0,6172.903,6016.0,205.67543,26,1
64,Classification-optimal,4,162.0,6033.1387,5888.0,195.55252,26,1
65,Classification-optimal,5,161.0,5914.8203,5760.0,186.54544,26,1
66,Classification-optimal,6,156.0,5760.925,5632.0,178.16183,26,1
67,Classification-optimal,7,161.0,5642.256,5504.0,170.06686,26,1
68,Classification-optimal,8,159.0,5467.6064,5376.0005,162.13324,26,1
69,Classification-optimal,9,139.0,5300.6377,5247.9995,153.72646,26,1
70,Classification-optimal,10,138.0,5179.4194,5120.0,146.70584,26,1
71,Classification-optimal,11,135.0,5067.2583,4992.0,140.70506,26,1
72,Classification-optimal,12,93.0,4921.647,4864.0,135.52486,26,1
73,Classification-optimal,13,83.0,4785.587,4736.0,130.317,26,1
74,Classification-optimal,14,81.0,4658.9814,4608.0,126.14746,26,1
75,Classification-optimal,15,77.0,4514.6597,4480.0,122.16554,26,1
76,Classification-optimal,16,79.0,4371.3975,4352.0,118.440506,26,1
77,Classification-optimal,17,79.0,4249.1055,4224.0005,114.841034,26,1
78,Classification-optimal,18,81.0,4137.571,4096.0,111.27659,26,1
79,Classification-optimal,19,78.0,4011.503,3968.0002,107.76354,26,1
80,Classification-optimal,20,78.0,3880.1936,3840.0,104.16381,26,1
81,Classification-optimal,21,80.0,3728.2505,3712.0,100.81007,26,1
82,Classification-optimal,22,79.0,3600.8735,3584.0002,97.35964,26,1
83,Classification-optimal,23,80.0,3449.1958,3456.0,93.74768,26,1
84,Classification-optimal,24,79.0,3326.3909,3328.0,90.59436,26,1
85,Classification-optimal,25,81.0,3203.2651,3200.0,87.21463,26,1
86,Classification-optimal,26,80.0,3052.2004,3072.0,84.206604,26,1
87,Classification-optimal,27,75.0,2920.4575,2944.0002,81.15579,26,1
88,Classification-optimal,28,78.0,2812.9414,2816.0002,78.14985,26,1
89,Classification-optimal,29,73.0,2692.1943,2688.0,75.32878,26,1
90,Classification-optimal,30,77.0,2554.0955,2560.0002,72.44848,26,1
91,Classification-optimal,31,54.0,2440.0122,2432.0005,69.47137,26,1
92,Classification-optimal,32,52.0,2330.7686,2304.0005,66.48082,26,1
93,Classification-optimal,33,53.0,2190.6104,2176.0002,63.708553,26,1
94,Classification-optimal,34,44.0,2073.5547,2048.0005,60.92295,26,1
95,Classification-optimal,35,42.0,1932.4761,1920.0001,58.08256,26,1
96,Classification-optimal,36,45.0,1766.5642,1792.0001,55.322964,26,1
97,Classification-optimal,37,43.0,1621.7655,1664.0001,52.61831,26,1
98,Classification-optimal,38,43.0,1493.1255,1536.0001,49.80705,26,1
99,Classification-optimal,39,40.0,1349.2885,1408.0001,46.976696,26,1
100,Classification-optimal,40,36.0,1249.5521,1280.0001,44.066746,26,1
101,Classification-optimal,41,35.0,1143.1046,1152.0002,41.20306,26,1
102,Classification-optimal,42,35.0,995.8917,1023.9999,38.190178,26,1
103,Classification-optimal,43,34.0,896.0052,895.99976,35.102177,26,1
104,Classification-optimal,44,32.0,773.3157,767.99963,31.883526,26,1
105,Classification-optimal,45,32.0,652.75616,639.9993,28.476387,26,1
106,Classification-optimal,46,30.0,522.5496,511.99924,24.78247,26,1
107,Classification-optimal,47,28.0,390.1525,383.99948,20.611237,26,1
108,Classification-optimal,48,27.0,270.99472,255.99948,15.916841,26,1
109,Classification-optimal,49,23.0,109.67372,128.00027,9.776647,26,1
110,Classification-optimal,50,0.0,9.99029e-08,-0.0030708313,0.0,26,1
111,Classification-optimal,51,0.0,5.4804623e-08,0.00023651123,0.0,26,1
112,Classification-optimal,52,0.0,4.7232977e-08,-0.0011234283,0.0,26,1
113,Classification-optimal,53,0.0,3.962732e-08,0.00049591064,0.0,26,1
114,Classification-optimal,54,0.0,9.3381615e-08,0.0019512177,0.0,26,1
115,Classification-optimal,55,0.0,5.866746e-08,0.0012893677,0.0,26,1
116,Classification-optimal,56,0.0,8.461064e-08,0.00066947937,0.0,26,1
117,Classification-optimal,57,0.0,1.7311578e-08,0.00060272217,0.00010990189,26,1
118,Classification-optimal,58,0.0,2.8003786e-08,0.00038909912,0.0,26,1
119,Classification-optimal,59,0.0,1.2261219e-08,0.00024223328,0.0,26,1
120,Classification-optimal,60,0.0,1.2522064e-08,0.00015449524,0.0,26,1
