,Sampling Type,Sample Size,Signal idx,class_error,rec_error,Analytic Reconstruction Error,Analytic Classification Error
491,Random,6,16,24.5,21282312.0,2.0445218,6.142737
492,Random,6,17,22.5,23585968.0,2.0445218,6.142737
493,Random,6,18,17.5,27247696.0,2.0445218,6.142737
494,Random,6,19,22.5,25111002.0,2.0445218,6.142737
495,Random,6,20,17.5,27837896.0,2.0445218,6.142737
496,Random,6,21,24.5,26614246.0,2.0445218,6.142737
497,Random,6,22,28.5,24534536.0,2.0445218,6.142737
498,Random,6,23,23.0,21051512.0,2.0445218,6.142737
499,Random,6,24,16.5,19263704.0,2.0445218,6.142737
500,Random,6,25,20.5,17706832.0,2.0445218,6.142737
501,Random,6,26,22.5,18945210.0,2.0445218,6.142737
502,Random,6,27,14.5,19792392.0,2.0445218,6.142737
503,Random,6,28,16.5,18188704.0,2.0445218,6.142737
504,Random,6,29,16.5,17793118.0,2.0445218,6.142737
505,Random,6,30,17.5,18410898.0,2.0445218,6.142737
506,Random,6,31,24.0,29270064.0,2.0445218,6.142737
507,Random,6,32,23.5,28471180.0,2.0445218,6.142737
508,Random,6,33,20.5,19229094.0,2.0445218,6.142737
509,Random,6,34,21.0,20056816.0,2.0445218,6.142737
510,Random,6,35,19.0,16027801.0,2.0445218,6.142737
511,Random,6,36,21.0,17123026.0,2.0445218,6.142737
512,Random,6,37,21.0,16410899.0,2.0445218,6.142737
513,Random,6,38,18.0,18764400.0,2.0445218,6.142737
514,Random,6,39,16.5,15670626.0,2.0445218,6.142737
515,Random,6,40,16.5,12613476.0,2.0445218,6.142737
516,Random,6,41,16.5,12867948.0,2.0445218,6.142737
517,Random,6,42,22.5,18188662.0,2.0445218,6.142737
518,Random,6,43,29.0,20445168.0,2.0445218,6.142737
519,Random,6,44,20.5,20660542.0,2.0445218,6.142737
520,Random,6,45,29.0,20920852.0,2.0445218,6.142737
521,Random,6,46,25.5,16582190.0,2.0445218,6.142737
522,Random,6,47,24.5,15612765.0,2.0445218,6.142737
523,Random,6,48,20.0,15571792.0,2.0445218,6.142737
524,Random,6,49,20.5,13654334.0,2.0445218,6.142737
525,Random,6,50,20.0,11651214.0,2.0445218,6.142737
526,Random,6,51,17.5,11701200.0,2.0445218,6.142737
527,Random,6,52,16.5,10281207.0,2.0445218,6.142737
528,Random,6,53,18.0,7429242.0,2.0445218,6.142737
529,Random,6,54,24.5,11637032.0,2.0445218,6.142737
530,Random,6,55,21.5,13470468.0,2.0445218,6.142737
531,Random,6,56,21.0,17669232.0,2.0445218,6.142737
532,Random,6,57,17.5,19444916.0,2.0445218,6.142737
533,Random,6,58,18.5,18799236.0,2.0445218,6.142737
534,Random,6,59,18.0,18551876.0,2.0445218,6.142737
535,Random,6,60,16.5,17980260.0,2.0445218,6.142737
536,Random,6,61,15.5,17410166.0,2.0445218,6.142737
537,Random,6,62,15.5,13397892.0,2.0445218,6.142737
538,Random,6,63,13.0,12700035.0,2.0445218,6.142737
539,Random,6,64,15.5,12987546.0,2.0445218,6.142737
540,Random,6,65,17.5,14372104.0,2.0445218,6.142737
541,Random,6,66,22.5,14902780.0,2.0445218,6.142737
542,Random,6,67,26.0,9541585.0,2.0445218,6.142737
543,Random,6,68,22.5,7649224.5,2.0445218,6.142737
544,Random,6,69,27.5,7840127.0,2.0445218,6.142737
545,Random,6,70,15.0,4393449.0,2.0445218,6.142737
546,Random,6,71,25.0,4775446.0,2.0445218,6.142737
547,Random,6,72,28.5,5770520.0,2.0445218,6.142737
548,Random,6,73,21.5,5229084.0,2.0445218,6.142737
549,Random,6,74,16.5,5002572.0,2.0445218,6.142737
550,Random,6,75,15.0,10809162.0,2.0445218,6.142737
551,Random,6,76,16.5,5718015.5,2.0445218,6.142737
552,Random,6,77,16.0,14950381.0,2.0445218,6.142737
553,Random,6,78,15.5,12422977.0,2.0445218,6.142737
554,Random,6,79,18.5,15673272.0,2.0445218,6.142737
555,Random,6,80,15.5,13601698.0,2.0445218,6.142737
556,Random,6,81,16.5,5736681.0,2.0445218,6.142737
557,Random,6,82,15.5,1438527.2,2.0445218,6.142737
558,Random,6,83,15.5,3187994.5,2.0445218,6.142737
559,Random,6,84,15.5,3946847.0,2.0445218,6.142737
560,Random,6,85,15.5,3789711.2,2.0445218,6.142737
561,Random,6,86,14.5,2216370.2,2.0445218,6.142737
562,Random,6,87,16.0,1700617.0,2.0445218,6.142737
563,Random,6,88,16.5,6461768.5,2.0445218,6.142737
564,Random,6,89,15.5,3697616.8,2.0445218,6.142737
565,Random,6,90,14.5,2435057.0,2.0445218,6.142737
566,Random,6,91,15.5,5934309.0,2.0445218,6.142737
567,Random,6,92,15.5,2101735.0,2.0445218,6.142737
568,Random,6,93,16.5,683248.7,2.0445218,6.142737
569,Random,6,94,10.5,1091673.5,2.0445218,6.142737
570,Random,7,0,21.0,30523886.0,1.0519099,3.8930128
571,Random,7,1,20.5,33542150.0,1.0519099,3.8930128
572,Random,7,2,22.0,31511068.0,1.0519099,3.8930128
573,Random,7,3,26.0,32543188.0,1.0519099,3.8930128
574,Random,7,4,20.5,30120494.0,1.0519099,3.8930128
575,Random,7,5,22.5,28811154.0,1.0519099,3.8930128
576,Random,7,6,19.5,29884984.0,1.0519099,3.8930128
577,Random,7,7,16.0,28642894.0,1.0519099,3.8930128
578,Random,7,8,15.0,25243288.0,1.0519099,3.8930128
579,Random,7,9,20.5,25814594.0,1.0519099,3.8930128
580,Random,7,10,18.0,31807680.0,1.0519099,3.8930128
581,Random,7,11,16.5,33076306.0,1.0519099,3.8930128
582,Random,7,12,25.5,32578220.0,1.0519099,3.8930128
583,Random,7,13,23.5,31602960.0,1.0519099,3.8930128
584,Random,7,14,19.0,28475092.0,1.0519099,3.8930128
585,Random,7,15,10.0,23353948.0,1.0519099,3.8930128
586,Random,7,16,19.5,21685188.0,1.0519099,3.8930128
587,Random,7,17,17.5,24032434.0,1.0519099,3.8930128
588,Random,7,18,12.5,27763504.0,1.0519099,3.8930128
589,Random,7,19,17.5,25586352.0,1.0519099,3.8930128
590,Random,7,20,12.5,28364894.0,1.0519099,3.8930128
591,Random,7,21,19.5,27118048.0,1.0519099,3.8930128
592,Random,7,22,23.5,24998972.0,1.0519099,3.8930128
593,Random,7,23,18.0,21449986.0,1.0519099,3.8930128
594,Random,7,24,11.5,19628322.0,1.0519099,3.8930128
595,Random,7,25,15.5,18042032.0,1.0519099,3.8930128
596,Random,7,26,17.5,19303890.0,1.0519099,3.8930128
597,Random,7,27,9.5,20167022.0,1.0519099,3.8930128
598,Random,7,28,11.5,18532978.0,1.0519099,3.8930128
599,Random,7,29,11.5,18129906.0,1.0519099,3.8930128
600,Random,7,30,12.5,18759418.0,1.0519099,3.8930128
601,Random,7,31,21.0,29824188.0,1.0519099,3.8930128
602,Random,7,32,19.5,29010156.0,1.0519099,3.8930128
603,Random,7,33,15.5,19593050.0,1.0519099,3.8930128
604,Random,7,34,16.0,20436480.0,1.0519099,3.8930128
605,Random,7,35,14.0,16331191.0,1.0519099,3.8930128
606,Random,7,36,16.0,17447162.0,1.0519099,3.8930128
607,Random,7,37,16.0,16721539.0,1.0519099,3.8930128
608,Random,7,38,13.0,19119588.0,1.0519099,3.8930128
609,Random,7,39,11.5,15967232.0,1.0519099,3.8930128
610,Random,7,40,11.5,12852217.0,1.0519099,3.8930128
611,Random,7,41,11.5,13111498.0,1.0519099,3.8930128
612,Random,7,42,17.5,18532998.0,1.0519099,3.8930128
613,Random,7,43,24.0,20832206.0,1.0519099,3.8930128
614,Random,7,44,17.5,21051656.0,1.0519099,3.8930128
615,Random,7,45,24.0,21316908.0,1.0519099,3.8930128
616,Random,7,46,20.5,16896086.0,1.0519099,3.8930128
617,Random,7,47,19.5,15908312.0,1.0519099,3.8930128
618,Random,7,48,15.0,15866586.0,1.0519099,3.8930128
619,Random,7,49,15.5,13912811.0,1.0519099,3.8930128
620,Random,7,50,15.0,11871761.0,1.0519099,3.8930128
621,Random,7,51,12.5,11922715.0,1.0519099,3.8930128
622,Random,7,52,11.5,10475783.0,1.0519099,3.8930128
623,Random,7,53,13.0,7569759.0,1.0519099,3.8930128
624,Random,7,54,19.5,11857316.0,1.0519099,3.8930128
625,Random,7,55,18.5,13725472.0,1.0519099,3.8930128
626,Random,7,56,18.0,18003724.0,1.0519099,3.8930128
627,Random,7,57,14.5,19813026.0,1.0519099,3.8930128
628,Random,7,58,15.5,19155136.0,1.0519099,3.8930128
629,Random,7,59,13.0,18903072.0,1.0519099,3.8930128
630,Random,7,60,11.5,18320648.0,1.0519099,3.8930128
631,Random,7,61,10.5,17739788.0,1.0519099,3.8930128
632,Random,7,62,10.5,13651510.0,1.0519099,3.8930128
633,Random,7,63,10.0,12940459.0,1.0519099,3.8930128
634,Random,7,64,12.5,13233426.0,1.0519099,3.8930128
635,Random,7,65,14.5,14644196.0,1.0519099,3.8930128
636,Random,7,66,17.5,15184920.0,1.0519099,3.8930128
637,Random,7,67,21.0,9722208.0,1.0519099,3.8930128
638,Random,7,68,17.5,7794001.5,1.0519099,3.8930128
639,Random,7,69,23.5,7988511.0,1.0519099,3.8930128
640,Random,7,70,10.0,4476516.0,1.0519099,3.8930128
641,Random,7,71,20.0,4865830.0,1.0519099,3.8930128
642,Random,7,72,23.5,5879760.5,1.0519099,3.8930128
643,Random,7,73,18.5,5328081.0,1.0519099,3.8930128
644,Random,7,74,11.5,5097223.0,1.0519099,3.8930128
645,Random,7,75,12.0,11013806.0,1.0519099,3.8930128
646,Random,7,76,11.5,5826198.0,1.0519099,3.8930128
647,Random,7,77,13.0,15233450.0,1.0519099,3.8930128
648,Random,7,78,10.5,12658172.0,1.0519099,3.8930128
649,Random,7,79,15.5,15969976.0,1.0519099,3.8930128
650,Random,7,80,12.5,13859235.0,1.0519099,3.8930128
651,Random,7,81,11.5,5845173.0,1.0519099,3.8930128
652,Random,7,82,10.5,1465521.5,1.0519099,3.8930128
653,Random,7,83,10.5,3248202.0,1.0519099,3.8930128
654,Random,7,84,10.5,4021465.8,1.0519099,3.8930128
655,Random,7,85,10.5,3861378.0,1.0519099,3.8930128
656,Random,7,86,9.5,2258234.8,1.0519099,3.8930128
657,Random,7,87,11.0,1732692.9,1.0519099,3.8930128
658,Random,7,88,11.5,6584006.5,1.0519099,3.8930128
659,Random,7,89,10.5,3767470.8,1.0519099,3.8930128
660,Random,7,90,9.5,2481092.5,1.0519099,3.8930128
661,Random,7,91,10.5,6046647.0,1.0519099,3.8930128
662,Random,7,92,10.5,2141495.0,1.0519099,3.8930128
663,Random,7,93,11.5,696148.2,1.0519099,3.8930128
664,Random,7,94,5.5,1112294.1,1.0519099,3.8930128
665,Random,8,0,18.0,1163384600.0,0.73839617,0.0027043084
666,Random,8,1,14.5,1278422000.0,0.73839617,0.0027043084
667,Random,8,2,17.0,1201008900.0,0.73839617,0.0027043084
668,Random,8,3,17.0,1240346900.0,0.73839617,0.0027043084
669,Random,8,4,16.5,1148009700.0,0.73839617,0.0027043084
670,Random,8,5,15.5,1098105300.0,0.73839617,0.0027043084
671,Random,8,6,16.5,1139033000.0,0.73839617,0.0027043084
672,Random,8,7,17.0,1091692400.0,0.73839617,0.0027043084
673,Random,8,8,16.0,962119940.0,0.73839617,0.0027043084
674,Random,8,9,18.5,983893760.0,0.73839617,0.0027043084
675,Random,8,10,15.0,1212314600.0,0.73839617,0.0027043084
676,Random,8,11,22.5,1260666600.0,0.73839617,0.0027043084
677,Random,8,12,17.5,1241683700.0,0.73839617,0.0027043084
678,Random,8,13,15.5,1204511400.0,0.73839617,0.0027043084
679,Random,8,14,20.0,1085296400.0,0.73839617,0.0027043084
680,Random,8,15,19.0,890109760.0,0.73839617,0.0027043084
681,Random,8,16,19.5,826507000.0,0.73839617,0.0027043084
682,Random,8,17,17.5,915969200.0,0.73839617,0.0027043084
683,Random,8,18,18.5,1058175040.0,0.73839617,0.0027043084
684,Random,8,19,17.5,975195650.0,0.73839617,0.0027043084
685,Random,8,20,18.5,1081096200.0,0.73839617,0.0027043084
686,Random,8,21,19.5,1033574600.0,0.73839617,0.0027043084
687,Random,8,22,15.5,952808600.0,0.73839617,0.0027043084
688,Random,8,23,19.0,817542660.0,0.73839617,0.0027043084
689,Random,8,24,17.5,748111740.0,0.73839617,0.0027043084
690,Random,8,25,17.5,687651600.0,0.73839617,0.0027043084
691,Random,8,26,20.5,735746400.0,0.73839617,0.0027043084
692,Random,8,27,16.5,768642700.0,0.73839617,0.0027043084
693,Random,8,28,16.5,706363900.0,0.73839617,0.0027043084
694,Random,8,29,17.5,691001150.0,0.73839617,0.0027043084
695,Random,8,30,15.5,714993900.0,0.73839617,0.0027043084
696,Random,8,31,12.0,1136715300.0,0.73839617,0.0027043084
697,Random,8,32,19.5,1105690400.0,0.73839617,0.0027043084
698,Random,8,33,24.5,746766500.0,0.73839617,0.0027043084
699,Random,8,34,19.0,778913200.0,0.73839617,0.0027043084
700,Random,8,35,17.0,622444900.0,0.73839617,0.0027043084
701,Random,8,36,16.0,664979300.0,0.73839617,0.0027043084
702,Random,8,37,22.0,637322560.0,0.73839617,0.0027043084
703,Random,8,38,18.0,728721800.0,0.73839617,0.0027043084
704,Random,8,39,15.5,608573200.0,0.73839617,0.0027043084
705,Random,8,40,16.5,489848130.0,0.73839617,0.0027043084
706,Random,8,41,17.5,499729800.0,0.73839617,0.0027043084
707,Random,8,42,22.5,706364860.0,0.73839617,0.0027043084
708,Random,8,43,15.0,793996540.0,0.73839617,0.0027043084
709,Random,8,44,21.5,802360900.0,0.73839617,0.0027043084
710,Random,8,45,17.0,812470200.0,0.73839617,0.0027043084
711,Random,8,46,15.5,643975700.0,0.73839617,0.0027043084
712,Random,8,47,16.5,606327940.0,0.73839617,0.0027043084
713,Random,8,48,17.0,604736900.0,0.73839617,0.0027043084
714,Random,8,49,19.5,530271420.0,0.73839617,0.0027043084
715,Random,8,50,18.0,452478750.0,0.73839617,0.0027043084
716,Random,8,51,16.5,454420930.0,0.73839617,0.0027043084
717,Random,8,52,17.5,399272900.0,0.73839617,0.0027043084
718,Random,8,53,19.0,288512200.0,0.73839617,0.0027043084
719,Random,8,54,21.5,451928100.0,0.73839617,0.0027043084
720,Random,8,55,20.5,523131100.0,0.73839617,0.0027043084
721,Random,8,56,23.0,686192600.0,0.73839617,0.0027043084
722,Random,8,57,20.5,755151100.0,0.73839617,0.0027043084
723,Random,8,58,20.5,730076700.0,0.73839617,0.0027043084
724,Random,8,59,19.0,720469760.0,0.73839617,0.0027043084
725,Random,8,60,16.5,698271500.0,0.73839617,0.0027043084
726,Random,8,61,16.5,676131600.0,0.73839617,0.0027043084
727,Random,8,62,16.5,520312160.0,0.73839617,0.0027043084
728,Random,8,63,17.0,493210880.0,0.73839617,0.0027043084
729,Random,8,64,14.5,504377060.0,0.73839617,0.0027043084
730,Random,8,65,18.5,558146940.0,0.73839617,0.0027043084
731,Random,8,66,20.5,578756160.0,0.73839617,0.0027043084
732,Random,8,67,18.0,370551040.0,0.73839617,0.0027043084
733,Random,8,68,22.5,297059780.0,0.73839617,0.0027043084
734,Random,8,69,17.5,304472930.0,0.73839617,0.0027043084
735,Random,8,70,21.0,170616940.0,0.73839617,0.0027043084
736,Random,8,71,21.0,185455550.0,0.73839617,0.0027043084
737,Random,8,72,16.5,224100210.0,0.73839617,0.0027043084
738,Random,8,73,19.5,203073860.0,0.73839617,0.0027043084
739,Random,8,74,17.5,194274530.0,0.73839617,0.0027043084
740,Random,8,75,17.0,419778560.0,0.73839617,0.0027043084
741,Random,8,76,20.5,222058420.0,0.73839617,0.0027043084
742,Random,8,77,16.0,580605000.0,0.73839617,0.0027043084
743,Random,8,78,16.5,482451600.0,0.73839617,0.0027043084
744,Random,8,79,17.5,608677950.0,0.73839617,0.0027043084
745,Random,8,80,14.5,528228600.0,0.73839617,0.0027043084
746,Random,8,81,22.5,222781780.0,0.73839617,0.0027043084
747,Random,8,82,18.5,55856492.0,0.73839617,0.0027043084
748,Random,8,83,16.5,123800190.0,0.73839617,0.0027043084
749,Random,8,84,16.5,153272590.0,0.73839617,0.0027043084
750,Random,8,85,16.5,147171900.0,0.73839617,0.0027043084
751,Random,8,86,16.5,86070010.0,0.73839617,0.0027043084
752,Random,8,87,18.0,66039430.0,0.73839617,0.0027043084
753,Random,8,88,20.5,250941900.0,0.73839617,0.0027043084
754,Random,8,89,17.5,143591940.0,0.73839617,0.0027043084
755,Random,8,90,16.5,94563980.0,0.73839617,0.0027043084
756,Random,8,91,16.5,230460900.0,0.73839617,0.0027043084
757,Random,8,92,16.5,81620500.0,0.73839617,0.0027043084
758,Random,8,93,18.5,26532788.0,0.73839617,0.0027043084
759,Random,8,94,15.5,42393760.0,0.73839617,0.0027043084
760,Random,9,0,22.0,49119.594,-0.0007442981,0.0033357842
761,Random,9,1,19.5,53976.516,-0.0007442981,0.0033357842
762,Random,9,2,16.0,50708.06,-0.0007442981,0.0033357842
763,Random,9,3,14.0,52369.168,-0.0007442981,0.0033357842
764,Random,9,4,15.5,48470.426,-0.0007442981,0.0033357842
765,Random,9,5,16.5,46363.598,-0.0007442981,0.0033357842
766,Random,9,6,16.5,48091.42,-0.0007442981,0.0033357842
767,Random,9,7,17.0,46092.547,-0.0007442981,0.0033357842
768,Random,9,8,13.0,40621.902,-0.0007442981,0.0033357842
769,Random,9,9,15.5,41540.97,-0.0007442981,0.0033357842
770,Random,9,10,12.0,51185.42,-0.0007442981,0.0033357842
771,Random,9,11,21.5,53226.92,-0.0007442981,0.0033357842
772,Random,9,12,14.5,52425.523,-0.0007442981,0.0033357842
773,Random,9,13,15.5,50856.07,-0.0007442981,0.0033357842
774,Random,9,14,23.0,45822.68,-0.0007442981,0.0033357842
775,Random,9,15,21.0,37581.51,-0.0007442981,0.0033357842
776,Random,9,16,18.5,34896.137,-0.0007442981,0.0033357842
777,Random,9,17,15.5,38673.215,-0.0007442981,0.0033357842
778,Random,9,18,16.5,44677.477,-0.0007442981,0.0033357842
779,Random,9,19,16.5,41174.258,-0.0007442981,0.0033357842
780,Random,9,20,16.5,45645.184,-0.0007442981,0.0033357842
781,Random,9,21,18.5,43638.86,-0.0007442981,0.0033357842
782,Random,9,22,14.5,40229.047,-0.0007442981,0.0033357842
783,Random,9,23,17.0,34517.656,-0.0007442981,0.0033357842
784,Random,9,24,14.5,31586.027,-0.0007442981,0.0033357842
785,Random,9,25,16.5,29033.504,-0.0007442981,0.0033357842
786,Random,9,26,19.5,31064.08,-0.0007442981,0.0033357842
787,Random,9,27,15.5,32452.984,-0.0007442981,0.0033357842
788,Random,9,28,15.5,29823.508,-0.0007442981,0.0033357842
789,Random,9,29,15.5,29174.805,-0.0007442981,0.0033357842
790,Random,9,30,13.5,30187.805,-0.0007442981,0.0033357842
791,Random,9,31,10.0,47993.793,-0.0007442981,0.0033357842
792,Random,9,32,15.5,46683.73,-0.0007442981,0.0033357842
793,Random,9,33,22.5,31529.314,-0.0007442981,0.0033357842
794,Random,9,34,17.0,32886.773,-0.0007442981,0.0033357842
795,Random,9,35,15.0,26280.47,-0.0007442981,0.0033357842
796,Random,9,36,15.0,28076.352,-0.0007442981,0.0033357842
797,Random,9,37,19.0,26908.436,-0.0007442981,0.0033357842
798,Random,9,38,16.0,30767.434,-0.0007442981,0.0033357842
799,Random,9,39,13.5,25694.748,-0.0007442981,0.0033357842
800,Random,9,40,14.5,20681.93,-0.0007442981,0.0033357842
801,Random,9,41,14.5,21099.152,-0.0007442981,0.0033357842
802,Random,9,42,20.5,29823.672,-0.0007442981,0.0033357842
803,Random,9,43,12.0,33523.523,-0.0007442981,0.0033357842
804,Random,9,44,20.5,33876.9,-0.0007442981,0.0033357842
805,Random,9,45,14.0,34303.426,-0.0007442981,0.0033357842
806,Random,9,46,15.5,27189.518,-0.0007442981,0.0033357842
807,Random,9,47,14.5,25599.742,-0.0007442981,0.0033357842
808,Random,9,48,17.0,25532.875,-0.0007442981,0.0033357842
809,Random,9,49,19.5,22388.71,-0.0007442981,0.0033357842
810,Random,9,50,16.0,19104.152,-0.0007442981,0.0033357842
811,Random,9,51,14.5,19186.164,-0.0007442981,0.0033357842
812,Random,9,52,15.5,16857.803,-0.0007442981,0.0033357842
813,Random,9,53,17.0,12181.239,-0.0007442981,0.0033357842
814,Random,9,54,19.5,19081.006,-0.0007442981,0.0033357842
815,Random,9,55,18.5,22087.25,-0.0007442981,0.0033357842
816,Random,9,56,21.0,28971.855,-0.0007442981,0.0033357842
817,Random,9,57,18.5,31883.637,-0.0007442981,0.0033357842
818,Random,9,58,18.5,30824.67,-0.0007442981,0.0033357842
819,Random,9,59,18.0,30419.16,-0.0007442981,0.0033357842
820,Random,9,60,16.5,29481.95,-0.0007442981,0.0033357842
821,Random,9,61,16.5,28547.145,-0.0007442981,0.0033357842
822,Random,9,62,16.5,21968.28,-0.0007442981,0.0033357842
823,Random,9,63,17.0,20823.992,-0.0007442981,0.0033357842
824,Random,9,64,14.5,21295.354,-0.0007442981,0.0033357842
825,Random,9,65,17.5,23565.727,-0.0007442981,0.0033357842
826,Random,9,66,19.5,24435.85,-0.0007442981,0.0033357842
827,Random,9,67,15.0,15645.211,-0.0007442981,0.0033357842
828,Random,9,68,19.5,12542.251,-0.0007442981,0.0033357842
829,Random,9,69,12.5,12855.305,-0.0007442981,0.0033357842
830,Random,9,70,20.0,7203.6133,-0.0007442981,0.0033357842
831,Random,9,71,19.0,7830.237,-0.0007442981,0.0033357842
832,Random,9,72,13.5,9461.812,-0.0007442981,0.0033357842
833,Random,9,73,18.5,8574.003,-0.0007442981,0.0033357842
834,Random,9,74,15.5,8202.491,-0.0007442981,0.0033357842
835,Random,9,75,18.0,17723.514,-0.0007442981,0.0033357842
836,Random,9,76,19.5,9375.566,-0.0007442981,0.0033357842
837,Random,9,77,16.0,24513.816,-0.0007442981,0.0033357842
838,Random,9,78,15.5,20369.559,-0.0007442981,0.0033357842
839,Random,9,79,17.5,25699.062,-0.0007442981,0.0033357842
840,Random,9,80,13.5,22302.371,-0.0007442981,0.0033357842
841,Random,9,81,21.5,9406.098,-0.0007442981,0.0033357842
842,Random,9,82,11.5,2358.3296,-0.0007442981,0.0033357842
843,Random,9,83,8.5,5226.9634,-0.0007442981,0.0033357842
844,Random,9,84,13.5,6471.3213,-0.0007442981,0.0033357842
845,Random,9,85,13.5,6213.738,-0.0007442981,0.0033357842
846,Random,9,86,14.5,3633.9722,-0.0007442981,0.0033357842
847,Random,9,87,16.0,2788.2507,-0.0007442981,0.0033357842
848,Random,9,88,18.5,10595.01,-0.0007442981,0.0033357842
849,Random,9,89,9.5,6062.5586,-0.0007442981,0.0033357842
850,Random,9,90,15.5,3992.5964,-0.0007442981,0.0033357842
851,Random,9,91,14.5,9730.245,-0.0007442981,0.0033357842
852,Random,9,92,14.5,3446.1143,-0.0007442981,0.0033357842
853,Random,9,93,16.5,1120.2467,-0.0007442981,0.0033357842
854,Random,9,94,13.5,1789.905,-0.0007442981,0.0033357842
855,Random,10,0,19.0,1268.7495,-8.1956387e-07,0.004529434
856,Random,10,1,17.5,1394.2087,-8.1956387e-07,0.004529434
857,Random,10,2,14.0,1309.7827,-8.1956387e-07,0.004529434
858,Random,10,3,14.0,1352.6863,-8.1956387e-07,0.004529434
859,Random,10,4,13.5,1251.9818,-8.1956387e-07,0.004529434
860,Random,10,5,17.5,1197.5654,-8.1956387e-07,0.004529434
861,Random,10,6,13.5,1242.1952,-8.1956387e-07,0.004529434
862,Random,10,7,15.0,1190.5623,-8.1956387e-07,0.004529434
863,Random,10,8,12.0,1049.2577,-8.1956387e-07,0.004529434
864,Random,10,9,14.5,1073.0061,-8.1956387e-07,0.004529434
865,Random,10,10,11.0,1322.1128,-8.1956387e-07,0.004529434
866,Random,10,11,16.5,1374.8427,-8.1956387e-07,0.004529434
867,Random,10,12,14.5,1354.1453,-8.1956387e-07,0.004529434
868,Random,10,13,15.5,1313.6028,-8.1956387e-07,0.004529434
869,Random,10,14,21.0,1183.5928,-8.1956387e-07,0.004529434
870,Random,10,15,13.0,970.726,-8.1956387e-07,0.004529434
871,Random,10,16,18.5,901.3623,-8.1956387e-07,0.004529434
872,Random,10,17,13.5,998.92847,-8.1956387e-07,0.004529434
873,Random,10,18,8.5,1154.0112,-8.1956387e-07,0.004529434
874,Random,10,19,14.5,1063.5173,-8.1956387e-07,0.004529434
875,Random,10,20,8.5,1179.0111,-8.1956387e-07,0.004529434
876,Random,10,21,17.5,1127.185,-8.1956387e-07,0.004529434
877,Random,10,22,11.5,1039.1045,-8.1956387e-07,0.004529434
878,Random,10,23,16.0,891.5873,-8.1956387e-07,0.004529434
879,Random,10,24,8.5,815.8663,-8.1956387e-07,0.004529434
880,Random,10,25,8.5,749.9304,-8.1956387e-07,0.004529434
881,Random,10,26,14.5,802.38257,-8.1956387e-07,0.004529434
882,Random,10,27,8.5,838.2582,-8.1956387e-07,0.004529434
883,Random,10,28,8.5,770.3383,-8.1956387e-07,0.004529434
884,Random,10,29,8.5,753.5841,-8.1956387e-07,0.004529434
885,Random,10,30,8.5,779.75073,-8.1956387e-07,0.004529434
