,Sampling Type,Sample Size,Signal idx,class_error,rec_error,Analytic Reconstruction Error,Analytic Classification Error
11525,Reconstruction-optimal,34,30,14.0,91.97256,-2.9802322e-08,0.0034019295
11526,Reconstruction-optimal,34,31,11.5,67.70816,-2.9802322e-08,0.0034019295
11527,Reconstruction-optimal,34,32,7.5,65.659805,-2.9802322e-08,0.0034019295
11528,Reconstruction-optimal,34,33,9.5,142.86304,-2.9802322e-08,0.0034019295
11529,Reconstruction-optimal,34,34,12.5,95.56093,-2.9802322e-08,0.0034019295
11530,Reconstruction-optimal,34,35,14.0,115.17941,-2.9802322e-08,0.0034019295
11531,Reconstruction-optimal,34,36,11.5,73.87924,-2.9802322e-08,0.0034019295
11532,Reconstruction-optimal,34,37,4.5,54.885254,-2.9802322e-08,0.0034019295
11533,Reconstruction-optimal,34,38,5.5,23.448486,-2.9802322e-08,0.0034019295
11534,Reconstruction-optimal,34,39,11.5,30.45696,-2.9802322e-08,0.0034019295
11535,Reconstruction-optimal,34,40,11.0,80.32735,-2.9802322e-08,0.0034019295
11536,Reconstruction-optimal,34,41,11.0,80.86621,-2.9802322e-08,0.0034019295
11537,Reconstruction-optimal,34,42,9.0,76.08275,-2.9802322e-08,0.0034019295
11538,Reconstruction-optimal,34,43,6.5,58.645695,-2.9802322e-08,0.0034019295
11539,Reconstruction-optimal,34,44,6.0,41.219257,-2.9802322e-08,0.0034019295
11540,Reconstruction-optimal,34,45,8.5,22.203178,-2.9802322e-08,0.0034019295
11541,Reconstruction-optimal,34,46,19.5,60.83977,-2.9802322e-08,0.0034019295
11542,Reconstruction-optimal,34,47,12.0,64.40228,-2.9802322e-08,0.0034019295
11543,Reconstruction-optimal,34,48,10.5,69.405716,-2.9802322e-08,0.0034019295
11544,Reconstruction-optimal,34,49,10.5,99.788376,-2.9802322e-08,0.0034019295
11545,Reconstruction-optimal,34,50,11.5,146.91696,-2.9802322e-08,0.0034019295
11546,Reconstruction-optimal,34,51,11.5,126.29114,-2.9802322e-08,0.0034019295
11547,Reconstruction-optimal,34,52,9.5,53.12422,-2.9802322e-08,0.0034019295
11548,Reconstruction-optimal,34,53,3.5,69.840935,-2.9802322e-08,0.0034019295
11549,Reconstruction-optimal,34,54,5.0,79.19291,-2.9802322e-08,0.0034019295
11550,Reconstruction-optimal,34,55,19.5,46.705254,-2.9802322e-08,0.0034019295
11551,Reconstruction-optimal,34,56,6.5,29.932533,-2.9802322e-08,0.0034019295
11552,Reconstruction-optimal,34,57,7.0,71.15437,-2.9802322e-08,0.0034019295
11553,Reconstruction-optimal,34,58,9.5,51.437454,-2.9802322e-08,0.0034019295
11554,Reconstruction-optimal,34,59,7.0,43.515778,-2.9802322e-08,0.0034019295
11555,Reconstruction-optimal,34,60,8.5,70.9179,-2.9802322e-08,0.0034019295
11556,Reconstruction-optimal,34,61,10.0,50.988167,-2.9802322e-08,0.0034019295
11557,Reconstruction-optimal,34,62,8.0,66.14599,-2.9802322e-08,0.0034019295
11558,Reconstruction-optimal,34,63,13.0,85.42656,-2.9802322e-08,0.0034019295
11559,Reconstruction-optimal,34,64,7.0,93.72205,-2.9802322e-08,0.0034019295
11560,Reconstruction-optimal,34,65,12.0,44.98999,-2.9802322e-08,0.0034019295
11561,Reconstruction-optimal,34,66,10.0,39.59545,-2.9802322e-08,0.0034019295
11562,Reconstruction-optimal,34,67,13.0,73.16914,-2.9802322e-08,0.0034019295
11563,Reconstruction-optimal,34,68,12.5,77.82075,-2.9802322e-08,0.0034019295
11564,Reconstruction-optimal,34,69,10.0,82.92665,-2.9802322e-08,0.0034019295
11565,Reconstruction-optimal,34,70,8.5,98.17968,-2.9802322e-08,0.0034019295
11566,Reconstruction-optimal,34,71,18.0,86.713905,-2.9802322e-08,0.0034019295
11567,Reconstruction-optimal,34,72,10.5,66.609146,-2.9802322e-08,0.0034019295
11568,Reconstruction-optimal,34,73,5.5,84.32106,-2.9802322e-08,0.0034019295
11569,Reconstruction-optimal,34,74,6.5,155.97505,-2.9802322e-08,0.0034019295
11570,Reconstruction-optimal,34,75,10.0,119.301544,-2.9802322e-08,0.0034019295
11571,Reconstruction-optimal,34,76,8.0,97.91485,-2.9802322e-08,0.0034019295
11572,Reconstruction-optimal,34,77,7.5,142.69531,-2.9802322e-08,0.0034019295
11573,Reconstruction-optimal,34,78,6.5,97.31097,-2.9802322e-08,0.0034019295
11574,Reconstruction-optimal,34,79,12.0,100.29248,-2.9802322e-08,0.0034019295
11575,Reconstruction-optimal,34,80,9.0,99.79875,-2.9802322e-08,0.0034019295
11576,Reconstruction-optimal,34,81,7.5,95.84319,-2.9802322e-08,0.0034019295
11577,Reconstruction-optimal,34,82,16.5,144.49246,-2.9802322e-08,0.0034019295
11578,Reconstruction-optimal,34,83,3.5,222.02081,-2.9802322e-08,0.0034019295
11579,Reconstruction-optimal,34,84,4.5,149.09723,-2.9802322e-08,0.0034019295
11580,Reconstruction-optimal,34,85,6.5,124.07349,-2.9802322e-08,0.0034019295
11581,Reconstruction-optimal,34,86,6.5,119.85748,-2.9802322e-08,0.0034019295
11582,Reconstruction-optimal,34,87,9.0,74.91734,-2.9802322e-08,0.0034019295
11583,Reconstruction-optimal,34,88,6.5,63.360153,-2.9802322e-08,0.0034019295
11584,Reconstruction-optimal,34,89,7.0,139.99962,-2.9802322e-08,0.0034019295
11585,Reconstruction-optimal,34,90,7.5,89.046875,-2.9802322e-08,0.0034019295
11586,Reconstruction-optimal,34,91,5.5,87.095345,-2.9802322e-08,0.0034019295
11587,Reconstruction-optimal,34,92,9.0,122.37412,-2.9802322e-08,0.0034019295
11588,Reconstruction-optimal,34,93,14.0,115.1732,-2.9802322e-08,0.0034019295
11589,Reconstruction-optimal,34,94,11.5,103.80542,-2.9802322e-08,0.0034019295
11590,Reconstruction-optimal,35,0,12.0,38.901703,-1.0430813e-07,0.0050685676
11591,Reconstruction-optimal,35,1,13.0,43.86034,-1.0430813e-07,0.0050685676
11592,Reconstruction-optimal,35,2,6.0,53.466904,-1.0430813e-07,0.0050685676
11593,Reconstruction-optimal,35,3,16.5,49.923508,-1.0430813e-07,0.0050685676
11594,Reconstruction-optimal,35,4,7.5,56.016594,-1.0430813e-07,0.0050685676
11595,Reconstruction-optimal,35,5,10.0,56.127914,-1.0430813e-07,0.0050685676
11596,Reconstruction-optimal,35,6,9.5,41.04304,-1.0430813e-07,0.0050685676
11597,Reconstruction-optimal,35,7,10.5,103.85695,-1.0430813e-07,0.0050685676
11598,Reconstruction-optimal,35,8,13.0,110.93811,-1.0430813e-07,0.0050685676
11599,Reconstruction-optimal,35,9,8.5,51.1251,-1.0430813e-07,0.0050685676
11600,Reconstruction-optimal,35,10,14.0,50.285385,-1.0430813e-07,0.0050685676
11601,Reconstruction-optimal,35,11,8.5,67.845634,-1.0430813e-07,0.0050685676
11602,Reconstruction-optimal,35,12,17.5,106.280304,-1.0430813e-07,0.0050685676
11603,Reconstruction-optimal,35,13,11.5,111.9019,-1.0430813e-07,0.0050685676
11604,Reconstruction-optimal,35,14,11.5,82.75984,-1.0430813e-07,0.0050685676
11605,Reconstruction-optimal,35,15,11.5,53.725487,-1.0430813e-07,0.0050685676
11606,Reconstruction-optimal,35,16,17.5,66.39548,-1.0430813e-07,0.0050685676
11607,Reconstruction-optimal,35,17,11.5,41.713943,-1.0430813e-07,0.0050685676
11608,Reconstruction-optimal,35,18,9.5,55.426613,-1.0430813e-07,0.0050685676
11609,Reconstruction-optimal,35,19,11.5,53.04767,-1.0430813e-07,0.0050685676
11610,Reconstruction-optimal,35,20,7.5,43.270245,-1.0430813e-07,0.0050685676
11611,Reconstruction-optimal,35,21,12.5,29.429024,-1.0430813e-07,0.0050685676
11612,Reconstruction-optimal,35,22,7.5,38.43972,-1.0430813e-07,0.0050685676
11613,Reconstruction-optimal,35,23,11.0,57.639183,-1.0430813e-07,0.0050685676
11614,Reconstruction-optimal,35,24,8.5,99.72954,-1.0430813e-07,0.0050685676
11615,Reconstruction-optimal,35,25,11.5,94.22412,-1.0430813e-07,0.0050685676
11616,Reconstruction-optimal,35,26,8.5,91.77681,-1.0430813e-07,0.0050685676
11617,Reconstruction-optimal,35,27,8.0,61.028244,-1.0430813e-07,0.0050685676
11618,Reconstruction-optimal,35,28,8.5,125.887085,-1.0430813e-07,0.0050685676
11619,Reconstruction-optimal,35,29,6.5,124.44299,-1.0430813e-07,0.0050685676
11620,Reconstruction-optimal,35,30,14.0,90.3697,-1.0430813e-07,0.0050685676
11621,Reconstruction-optimal,35,31,11.5,66.20864,-1.0430813e-07,0.0050685676
11622,Reconstruction-optimal,35,32,7.5,61.279392,-1.0430813e-07,0.0050685676
11623,Reconstruction-optimal,35,33,8.5,138.43085,-1.0430813e-07,0.0050685676
11624,Reconstruction-optimal,35,34,12.5,91.3619,-1.0430813e-07,0.0050685676
11625,Reconstruction-optimal,35,35,14.0,113.73907,-1.0430813e-07,0.0050685676
11626,Reconstruction-optimal,35,36,11.5,73.83267,-1.0430813e-07,0.0050685676
11627,Reconstruction-optimal,35,37,4.5,54.86986,-1.0430813e-07,0.0050685676
11628,Reconstruction-optimal,35,38,5.5,22.553295,-1.0430813e-07,0.0050685676
11629,Reconstruction-optimal,35,39,11.5,30.31571,-1.0430813e-07,0.0050685676
11630,Reconstruction-optimal,35,40,11.0,80.340515,-1.0430813e-07,0.0050685676
11631,Reconstruction-optimal,35,41,11.0,79.04433,-1.0430813e-07,0.0050685676
11632,Reconstruction-optimal,35,42,9.0,73.52134,-1.0430813e-07,0.0050685676
11633,Reconstruction-optimal,35,43,6.5,54.14242,-1.0430813e-07,0.0050685676
11634,Reconstruction-optimal,35,44,6.0,39.143066,-1.0430813e-07,0.0050685676
11635,Reconstruction-optimal,35,45,8.5,21.754732,-1.0430813e-07,0.0050685676
11636,Reconstruction-optimal,35,46,19.5,58.959564,-1.0430813e-07,0.0050685676
11637,Reconstruction-optimal,35,47,12.0,61.698456,-1.0430813e-07,0.0050685676
11638,Reconstruction-optimal,35,48,10.5,67.21409,-1.0430813e-07,0.0050685676
11639,Reconstruction-optimal,35,49,10.5,97.63684,-1.0430813e-07,0.0050685676
11640,Reconstruction-optimal,35,50,11.5,146.15573,-1.0430813e-07,0.0050685676
11641,Reconstruction-optimal,35,51,11.5,124.85832,-1.0430813e-07,0.0050685676
11642,Reconstruction-optimal,35,52,9.5,51.032135,-1.0430813e-07,0.0050685676
11643,Reconstruction-optimal,35,53,3.5,67.4691,-1.0430813e-07,0.0050685676
11644,Reconstruction-optimal,35,54,5.0,76.127914,-1.0430813e-07,0.0050685676
11645,Reconstruction-optimal,35,55,19.5,46.53245,-1.0430813e-07,0.0050685676
11646,Reconstruction-optimal,35,56,6.5,29.407234,-1.0430813e-07,0.0050685676
11647,Reconstruction-optimal,35,57,7.0,68.77886,-1.0430813e-07,0.0050685676
11648,Reconstruction-optimal,35,58,9.5,50.221897,-1.0430813e-07,0.0050685676
11649,Reconstruction-optimal,35,59,8.0,41.31913,-1.0430813e-07,0.0050685676
11650,Reconstruction-optimal,35,60,8.5,65.29384,-1.0430813e-07,0.0050685676
11651,Reconstruction-optimal,35,61,10.0,46.469933,-1.0430813e-07,0.0050685676
11652,Reconstruction-optimal,35,62,8.0,63.793888,-1.0430813e-07,0.0050685676
11653,Reconstruction-optimal,35,63,13.0,78.53787,-1.0430813e-07,0.0050685676
11654,Reconstruction-optimal,35,64,7.0,87.128975,-1.0430813e-07,0.0050685676
11655,Reconstruction-optimal,35,65,12.0,42.130444,-1.0430813e-07,0.0050685676
11656,Reconstruction-optimal,35,66,10.0,36.22696,-1.0430813e-07,0.0050685676
11657,Reconstruction-optimal,35,67,13.0,71.16963,-1.0430813e-07,0.0050685676
11658,Reconstruction-optimal,35,68,12.5,75.62392,-1.0430813e-07,0.0050685676
11659,Reconstruction-optimal,35,69,10.0,81.80334,-1.0430813e-07,0.0050685676
11660,Reconstruction-optimal,35,70,8.5,97.67854,-1.0430813e-07,0.0050685676
11661,Reconstruction-optimal,35,71,19.0,85.363266,-1.0430813e-07,0.0050685676
11662,Reconstruction-optimal,35,72,10.5,65.292,-1.0430813e-07,0.0050685676
11663,Reconstruction-optimal,35,73,5.5,82.51339,-1.0430813e-07,0.0050685676
11664,Reconstruction-optimal,35,74,6.5,153.67209,-1.0430813e-07,0.0050685676
11665,Reconstruction-optimal,35,75,10.0,117.268326,-1.0430813e-07,0.0050685676
11666,Reconstruction-optimal,35,76,8.0,92.9173,-1.0430813e-07,0.0050685676
11667,Reconstruction-optimal,35,77,7.5,137.16815,-1.0430813e-07,0.0050685676
11668,Reconstruction-optimal,35,78,6.5,93.64938,-1.0430813e-07,0.0050685676
11669,Reconstruction-optimal,35,79,11.0,94.07411,-1.0430813e-07,0.0050685676
11670,Reconstruction-optimal,35,80,9.0,91.892975,-1.0430813e-07,0.0050685676
11671,Reconstruction-optimal,35,81,7.5,95.27153,-1.0430813e-07,0.0050685676
11672,Reconstruction-optimal,35,82,16.5,143.3234,-1.0430813e-07,0.0050685676
11673,Reconstruction-optimal,35,83,3.5,213.19601,-1.0430813e-07,0.0050685676
11674,Reconstruction-optimal,35,84,4.5,143.56114,-1.0430813e-07,0.0050685676
11675,Reconstruction-optimal,35,85,6.5,121.63353,-1.0430813e-07,0.0050685676
11676,Reconstruction-optimal,35,86,7.5,117.79605,-1.0430813e-07,0.0050685676
11677,Reconstruction-optimal,35,87,9.0,73.24799,-1.0430813e-07,0.0050685676
11678,Reconstruction-optimal,35,88,6.5,61.278694,-1.0430813e-07,0.0050685676
11679,Reconstruction-optimal,35,89,7.0,138.81305,-1.0430813e-07,0.0050685676
11680,Reconstruction-optimal,35,90,7.5,87.96773,-1.0430813e-07,0.0050685676
11681,Reconstruction-optimal,35,91,5.5,84.68976,-1.0430813e-07,0.0050685676
11682,Reconstruction-optimal,35,92,9.0,119.665855,-1.0430813e-07,0.0050685676
11683,Reconstruction-optimal,35,93,14.0,113.92237,-1.0430813e-07,0.0050685676
11684,Reconstruction-optimal,35,94,11.5,101.730446,-1.0430813e-07,0.0050685676
11685,Reconstruction-optimal,36,0,12.0,38.905235,-1.0430813e-07,0.0029189666
11686,Reconstruction-optimal,36,1,13.0,43.860435,-1.0430813e-07,0.0029189666
11687,Reconstruction-optimal,36,2,6.0,53.456604,-1.0430813e-07,0.0029189666
11688,Reconstruction-optimal,36,3,16.5,49.471443,-1.0430813e-07,0.0029189666
11689,Reconstruction-optimal,36,4,7.5,55.9525,-1.0430813e-07,0.0029189666
11690,Reconstruction-optimal,36,5,11.0,55.80671,-1.0430813e-07,0.0029189666
11691,Reconstruction-optimal,36,6,9.5,41.018776,-1.0430813e-07,0.0029189666
11692,Reconstruction-optimal,36,7,10.5,104.03257,-1.0430813e-07,0.0029189666
11693,Reconstruction-optimal,36,8,13.0,110.2664,-1.0430813e-07,0.0029189666
11694,Reconstruction-optimal,36,9,8.5,51.110344,-1.0430813e-07,0.0029189666
11695,Reconstruction-optimal,36,10,14.0,50.11194,-1.0430813e-07,0.0029189666
11696,Reconstruction-optimal,36,11,8.5,67.84485,-1.0430813e-07,0.0029189666
11697,Reconstruction-optimal,36,12,16.5,106.181076,-1.0430813e-07,0.0029189666
11698,Reconstruction-optimal,36,13,11.5,111.92137,-1.0430813e-07,0.0029189666
11699,Reconstruction-optimal,36,14,11.5,82.68941,-1.0430813e-07,0.0029189666
11700,Reconstruction-optimal,36,15,9.5,52.94816,-1.0430813e-07,0.0029189666
11701,Reconstruction-optimal,36,16,16.5,66.19532,-1.0430813e-07,0.0029189666
11702,Reconstruction-optimal,36,17,11.5,41.72995,-1.0430813e-07,0.0029189666
11703,Reconstruction-optimal,36,18,8.5,55.004562,-1.0430813e-07,0.0029189666
11704,Reconstruction-optimal,36,19,11.5,53.07782,-1.0430813e-07,0.0029189666
11705,Reconstruction-optimal,36,20,7.5,43.293945,-1.0430813e-07,0.0029189666
11706,Reconstruction-optimal,36,21,13.5,29.439743,-1.0430813e-07,0.0029189666
11707,Reconstruction-optimal,36,22,7.5,38.42481,-1.0430813e-07,0.0029189666
11708,Reconstruction-optimal,36,23,11.0,57.54303,-1.0430813e-07,0.0029189666
11709,Reconstruction-optimal,36,24,8.5,98.945114,-1.0430813e-07,0.0029189666
11710,Reconstruction-optimal,36,25,11.5,93.795715,-1.0430813e-07,0.0029189666
11711,Reconstruction-optimal,36,26,8.5,91.6071,-1.0430813e-07,0.0029189666
11712,Reconstruction-optimal,36,27,9.0,60.923286,-1.0430813e-07,0.0029189666
11713,Reconstruction-optimal,36,28,8.5,125.869194,-1.0430813e-07,0.0029189666
11714,Reconstruction-optimal,36,29,6.5,124.524895,-1.0430813e-07,0.0029189666
11715,Reconstruction-optimal,36,30,13.0,89.58712,-1.0430813e-07,0.0029189666
11716,Reconstruction-optimal,36,31,10.5,65.688934,-1.0430813e-07,0.0029189666
11717,Reconstruction-optimal,36,32,7.5,61.002357,-1.0430813e-07,0.0029189666
11718,Reconstruction-optimal,36,33,8.5,136.77588,-1.0430813e-07,0.0029189666
11719,Reconstruction-optimal,36,34,12.5,91.33406,-1.0430813e-07,0.0029189666
11720,Reconstruction-optimal,36,35,14.0,113.6069,-1.0430813e-07,0.0029189666
11721,Reconstruction-optimal,36,36,11.5,73.82503,-1.0430813e-07,0.0029189666
11722,Reconstruction-optimal,36,37,4.5,54.574593,-1.0430813e-07,0.0029189666
11723,Reconstruction-optimal,36,38,6.5,22.304686,-1.0430813e-07,0.0029189666
11724,Reconstruction-optimal,36,39,11.5,30.404371,-1.0430813e-07,0.0029189666
11725,Reconstruction-optimal,36,40,11.0,80.32956,-1.0430813e-07,0.0029189666
11726,Reconstruction-optimal,36,41,11.0,79.0477,-1.0430813e-07,0.0029189666
11727,Reconstruction-optimal,36,42,9.0,73.5258,-1.0430813e-07,0.0029189666
11728,Reconstruction-optimal,36,43,6.5,54.12728,-1.0430813e-07,0.0029189666
11729,Reconstruction-optimal,36,44,6.0,39.139446,-1.0430813e-07,0.0029189666
11730,Reconstruction-optimal,36,45,8.5,21.755177,-1.0430813e-07,0.0029189666
11731,Reconstruction-optimal,36,46,18.5,58.91516,-1.0430813e-07,0.0029189666
11732,Reconstruction-optimal,36,47,12.0,61.700905,-1.0430813e-07,0.0029189666
11733,Reconstruction-optimal,36,48,10.5,67.243965,-1.0430813e-07,0.0029189666
11734,Reconstruction-optimal,36,49,10.5,97.6638,-1.0430813e-07,0.0029189666
11735,Reconstruction-optimal,36,50,11.5,145.40723,-1.0430813e-07,0.0029189666
11736,Reconstruction-optimal,36,51,11.5,124.03612,-1.0430813e-07,0.0029189666
11737,Reconstruction-optimal,36,52,9.5,51.2112,-1.0430813e-07,0.0029189666
11738,Reconstruction-optimal,36,53,4.5,66.42951,-1.0430813e-07,0.0029189666
11739,Reconstruction-optimal,36,54,5.0,76.2203,-1.0430813e-07,0.0029189666
11740,Reconstruction-optimal,36,55,17.5,46.715508,-1.0430813e-07,0.0029189666
11741,Reconstruction-optimal,36,56,5.5,29.398668,-1.0430813e-07,0.0029189666
11742,Reconstruction-optimal,36,57,7.0,68.555756,-1.0430813e-07,0.0029189666
11743,Reconstruction-optimal,36,58,9.5,49.929398,-1.0430813e-07,0.0029189666
11744,Reconstruction-optimal,36,59,7.0,41.25556,-1.0430813e-07,0.0029189666
11745,Reconstruction-optimal,36,60,7.5,65.27156,-1.0430813e-07,0.0029189666
11746,Reconstruction-optimal,36,61,9.0,46.42119,-1.0430813e-07,0.0029189666
11747,Reconstruction-optimal,36,62,8.0,63.83986,-1.0430813e-07,0.0029189666
11748,Reconstruction-optimal,36,63,12.0,78.51482,-1.0430813e-07,0.0029189666
11749,Reconstruction-optimal,36,64,7.0,86.719604,-1.0430813e-07,0.0029189666
11750,Reconstruction-optimal,36,65,12.0,42.158066,-1.0430813e-07,0.0029189666
11751,Reconstruction-optimal,36,66,10.0,36.200066,-1.0430813e-07,0.0029189666
11752,Reconstruction-optimal,36,67,12.0,71.41601,-1.0430813e-07,0.0029189666
11753,Reconstruction-optimal,36,68,12.5,75.68009,-1.0430813e-07,0.0029189666
11754,Reconstruction-optimal,36,69,11.0,81.31687,-1.0430813e-07,0.0029189666
11755,Reconstruction-optimal,36,70,9.5,96.32474,-1.0430813e-07,0.0029189666
11756,Reconstruction-optimal,36,71,17.0,85.48107,-1.0430813e-07,0.0029189666
11757,Reconstruction-optimal,36,72,10.5,65.31352,-1.0430813e-07,0.0029189666
11758,Reconstruction-optimal,36,73,5.5,82.55776,-1.0430813e-07,0.0029189666
11759,Reconstruction-optimal,36,74,5.5,153.68234,-1.0430813e-07,0.0029189666
11760,Reconstruction-optimal,36,75,10.0,117.17984,-1.0430813e-07,0.0029189666
11761,Reconstruction-optimal,36,76,8.0,92.907394,-1.0430813e-07,0.0029189666
11762,Reconstruction-optimal,36,77,7.5,137.12473,-1.0430813e-07,0.0029189666
11763,Reconstruction-optimal,36,78,6.5,93.69509,-1.0430813e-07,0.0029189666
11764,Reconstruction-optimal,36,79,12.0,93.62947,-1.0430813e-07,0.0029189666
11765,Reconstruction-optimal,36,80,9.0,91.85015,-1.0430813e-07,0.0029189666
11766,Reconstruction-optimal,36,81,7.5,95.54373,-1.0430813e-07,0.0029189666
11767,Reconstruction-optimal,36,82,16.5,142.13202,-1.0430813e-07,0.0029189666
11768,Reconstruction-optimal,36,83,3.5,213.2184,-1.0430813e-07,0.0029189666
11769,Reconstruction-optimal,36,84,4.5,143.66786,-1.0430813e-07,0.0029189666
11770,Reconstruction-optimal,36,85,6.5,120.99577,-1.0430813e-07,0.0029189666
11771,Reconstruction-optimal,36,86,8.5,117.81346,-1.0430813e-07,0.0029189666
11772,Reconstruction-optimal,36,87,9.0,73.24119,-1.0430813e-07,0.0029189666
11773,Reconstruction-optimal,36,88,6.5,61.286747,-1.0430813e-07,0.0029189666
11774,Reconstruction-optimal,36,89,7.0,138.26845,-1.0430813e-07,0.0029189666
11775,Reconstruction-optimal,36,90,10.5,88.02533,-1.0430813e-07,0.0029189666
11776,Reconstruction-optimal,36,91,5.5,84.85665,-1.0430813e-07,0.0029189666
11777,Reconstruction-optimal,36,92,8.0,119.83603,-1.0430813e-07,0.0029189666
11778,Reconstruction-optimal,36,93,14.0,113.95097,-1.0430813e-07,0.0029189666
11779,Reconstruction-optimal,36,94,11.5,101.804924,-1.0430813e-07,0.0029189666
11780,Reconstruction-optimal,37,0,12.0,38.925827,-1.4901161e-08,0.0026509382
11781,Reconstruction-optimal,37,1,13.0,43.86668,-1.4901161e-08,0.0026509382
11782,Reconstruction-optimal,37,2,8.0,53.802704,-1.4901161e-08,0.0026509382
11783,Reconstruction-optimal,37,3,15.5,48.29416,-1.4901161e-08,0.0026509382
11784,Reconstruction-optimal,37,4,7.5,56.186855,-1.4901161e-08,0.0026509382
11785,Reconstruction-optimal,37,5,12.0,54.721184,-1.4901161e-08,0.0026509382
11786,Reconstruction-optimal,37,6,9.5,41.006004,-1.4901161e-08,0.0026509382
11787,Reconstruction-optimal,37,7,10.5,104.16382,-1.4901161e-08,0.0026509382
11788,Reconstruction-optimal,37,8,13.0,110.6431,-1.4901161e-08,0.0026509382
11789,Reconstruction-optimal,37,9,8.5,51.13448,-1.4901161e-08,0.0026509382
11790,Reconstruction-optimal,37,10,14.0,49.78265,-1.4901161e-08,0.0026509382
11791,Reconstruction-optimal,37,11,8.5,68.7177,-1.4901161e-08,0.0026509382
11792,Reconstruction-optimal,37,12,16.5,106.51311,-1.4901161e-08,0.0026509382
11793,Reconstruction-optimal,37,13,12.5,112.17972,-1.4901161e-08,0.0026509382
11794,Reconstruction-optimal,37,14,11.5,83.50237,-1.4901161e-08,0.0026509382
11795,Reconstruction-optimal,37,15,9.5,52.733078,-1.4901161e-08,0.0026509382
11796,Reconstruction-optimal,37,16,17.5,65.82516,-1.4901161e-08,0.0026509382
11797,Reconstruction-optimal,37,17,11.5,41.65239,-1.4901161e-08,0.0026509382
11798,Reconstruction-optimal,37,18,8.5,54.173866,-1.4901161e-08,0.0026509382
11799,Reconstruction-optimal,37,19,11.5,53.255707,-1.4901161e-08,0.0026509382
11800,Reconstruction-optimal,37,20,7.5,43.61156,-1.4901161e-08,0.0026509382
11801,Reconstruction-optimal,37,21,13.5,29.631725,-1.4901161e-08,0.0026509382
11802,Reconstruction-optimal,37,22,7.5,38.222134,-1.4901161e-08,0.0026509382
11803,Reconstruction-optimal,37,23,11.0,57.562572,-1.4901161e-08,0.0026509382
11804,Reconstruction-optimal,37,24,8.5,98.9897,-1.4901161e-08,0.0026509382
11805,Reconstruction-optimal,37,25,11.5,93.80792,-1.4901161e-08,0.0026509382
11806,Reconstruction-optimal,37,26,8.5,91.43434,-1.4901161e-08,0.0026509382
11807,Reconstruction-optimal,37,27,9.0,60.880203,-1.4901161e-08,0.0026509382
11808,Reconstruction-optimal,37,28,9.5,125.453384,-1.4901161e-08,0.0026509382
11809,Reconstruction-optimal,37,29,6.5,124.50953,-1.4901161e-08,0.0026509382
11810,Reconstruction-optimal,37,30,13.0,89.5012,-1.4901161e-08,0.0026509382
11811,Reconstruction-optimal,37,31,10.5,65.66151,-1.4901161e-08,0.0026509382
11812,Reconstruction-optimal,37,32,7.5,60.888153,-1.4901161e-08,0.0026509382
11813,Reconstruction-optimal,37,33,8.5,137.35762,-1.4901161e-08,0.0026509382
11814,Reconstruction-optimal,37,34,12.5,91.31786,-1.4901161e-08,0.0026509382
11815,Reconstruction-optimal,37,35,14.0,113.137726,-1.4901161e-08,0.0026509382
11816,Reconstruction-optimal,37,36,11.5,73.94158,-1.4901161e-08,0.0026509382
11817,Reconstruction-optimal,37,37,4.5,54.592594,-1.4901161e-08,0.0026509382
11818,Reconstruction-optimal,37,38,6.5,22.246544,-1.4901161e-08,0.0026509382
11819,Reconstruction-optimal,37,39,11.5,30.140282,-1.4901161e-08,0.0026509382
11820,Reconstruction-optimal,37,40,11.0,80.519516,-1.4901161e-08,0.0026509382
11821,Reconstruction-optimal,37,41,12.0,79.879135,-1.4901161e-08,0.0026509382
11822,Reconstruction-optimal,37,42,9.0,73.72174,-1.4901161e-08,0.0026509382
11823,Reconstruction-optimal,37,43,7.5,54.19027,-1.4901161e-08,0.0026509382
11824,Reconstruction-optimal,37,44,6.0,38.95879,-1.4901161e-08,0.0026509382
11825,Reconstruction-optimal,37,45,8.5,21.793049,-1.4901161e-08,0.0026509382
11826,Reconstruction-optimal,37,46,18.5,58.937447,-1.4901161e-08,0.0026509382
11827,Reconstruction-optimal,37,47,12.0,61.842007,-1.4901161e-08,0.0026509382
11828,Reconstruction-optimal,37,48,10.5,67.17334,-1.4901161e-08,0.0026509382
11829,Reconstruction-optimal,37,49,10.5,97.52491,-1.4901161e-08,0.0026509382
11830,Reconstruction-optimal,37,50,11.5,145.54831,-1.4901161e-08,0.0026509382
11831,Reconstruction-optimal,37,51,11.5,124.50131,-1.4901161e-08,0.0026509382
11832,Reconstruction-optimal,37,52,9.5,51.06763,-1.4901161e-08,0.0026509382
11833,Reconstruction-optimal,37,53,4.5,66.24614,-1.4901161e-08,0.0026509382
11834,Reconstruction-optimal,37,54,5.0,76.31029,-1.4901161e-08,0.0026509382
11835,Reconstruction-optimal,37,55,17.5,46.94204,-1.4901161e-08,0.0026509382
11836,Reconstruction-optimal,37,56,5.5,29.401358,-1.4901161e-08,0.0026509382
11837,Reconstruction-optimal,37,57,7.0,68.52289,-1.4901161e-08,0.0026509382
11838,Reconstruction-optimal,37,58,9.5,49.852077,-1.4901161e-08,0.0026509382
11839,Reconstruction-optimal,37,59,7.0,41.264397,-1.4901161e-08,0.0026509382
11840,Reconstruction-optimal,37,60,7.5,65.211845,-1.4901161e-08,0.0026509382
11841,Reconstruction-optimal,37,61,9.0,46.135876,-1.4901161e-08,0.0026509382
