index,# Vertices,μ,τ_GLR_bl,graph_id
46,500,0.039810717,-0.8599930482345582,1
47,500,0.050118722,-0.8808477458451324,1
48,500,0.06309573,-0.8984902728063144,1
49,500,0.07943282,-0.9132538719374946,1
50,500,0.1,-0.9254937709939268,1
51,500,0.12589253,-0.9355616308556434,1
52,500,0.15848932,-0.9437890155506665,1
53,500,0.19952624,-0.9504759586915578,1
54,500,0.25118864,-0.9558866527020873,1
55,500,0.31622776,-0.9602490332440331,1
56,500,0.39810717,-0.9637557625289569,1
57,500,0.5011872,-0.9665685539142985,1
58,500,0.63095737,-0.9688204465007987,1
59,500,0.7943282,-0.9706204646691501,1
60,500,1.0,-0.9720581361315646,1
61,500,1.2589254,-0.9732055326848534,1
62,500,1.5848932,-0.9741210031027326,1
63,500,1.9952623,-0.9748517001671378,1
64,500,2.5118864,-0.9754353496472281,1
65,500,3.1622777,-0.9759022625615006,1
66,500,3.9810717,-0.9762767743438509,1
67,500,5.0118723,-0.9765788092233065,1
68,500,6.3095737,-0.9768240220919513,1
69,500,7.943282,-0.9770255803367763,1
0,1000,1e-06,0.22547516213603466,1
1,1000,1.2589254e-06,0.22523263828727197,1
2,1000,1.5848932e-06,0.22492760665162714,1
3,1000,1.9952622e-06,0.2245439085870286,1
4,1000,2.5118864e-06,0.22406135096162882,1
5,1000,3.1622776e-06,0.2234548179017807,1
6,1000,3.9810716e-06,0.2226925861481283,1
7,1000,5.0118724e-06,0.22173516184407469,1
8,1000,6.3095736e-06,0.22053332460933697,1
9,1000,7.943282e-06,0.2190257580099564,1
10,1000,1e-05,0.21713636492167815,1
11,1000,1.2589254e-05,0.21477127354378692,1
12,1000,1.5848931e-05,0.21181483522240377,1
13,1000,1.9952624e-05,0.20812607872879466,1
14,1000,2.5118865e-05,0.20353355413328397,1
15,1000,3.1622778e-05,0.19783184849370314,1
16,1000,3.981072e-05,0.19077733643469216,1
17,1000,5.0118724e-05,0.1820857461536303,1
18,1000,6.309574e-05,0.171432266464236,1
19,1000,7.943282e-05,0.15845556264988803,1
20,1000,1e-04,0.14276797426899393,1
21,1000,0.00012589255,0.12397291845520667,1
22,1000,0.00015848932,0.10169161855429898,1
23,1000,0.00019952623,0.07559879336254739,1
24,1000,0.00025118864,0.04546406446191491,1
25,1000,0.00031622776,0.011194340394825792,1
26,1000,0.00039810716,-0.02713354634809445,1
27,1000,0.0005011872,-0.06925886247813888,1
28,1000,0.00063095737,-0.1147505404681741,1
29,1000,0.0007943282,-0.16304920173008486,1
30,1000,0.001,-0.2135299734561262,1
31,1000,0.0012589254,-0.2655678237459459,1
32,1000,0.0015848932,-0.31858766126838506,1
33,1000,0.0019952622,-0.372082345198908,1
34,1000,0.0025118864,-0.4255971972134195,1
35,1000,0.0031622776,-0.4786899812615389,1
36,1000,0.0039810715,-0.5308866226931447,1
37,1000,0.0050118724,-0.5816538429152182,1
38,1000,0.0063095735,-0.6304025299473559,1
39,1000,0.007943282,-0.6765249742833486,1
40,1000,0.01,-0.71945423382688,1
41,1000,0.012589254,-0.7587281000154499,1
42,1000,0.015848933,-0.7940381344038671,1
43,1000,0.019952623,-0.8252538270977562,1
44,1000,0.025118865,-0.8524170369166068,1
45,1000,0.031622775,-0.8757166630934473,1
46,1000,0.039810717,-0.8954483748070107,1
47,1000,0.050118722,-0.9119740987907393,1
48,1000,0.06309573,-0.9256834693320203,1
49,1000,0.07943282,-0.9369658560195736,1
50,1000,0.1,-0.9461888260934777,1
51,1000,0.12589253,-0.9536866764272152,1
52,1000,0.15848932,-0.9597540339225548,1
53,1000,0.19952624,-0.9646458175189646,1
54,1000,0.25118864,-0.9685775158499327,1
55,1000,0.31622776,-0.9717297044609519,1
56,1000,0.39810717,-0.9742511590719657,1
57,1000,0.5011872,-0.9762643061521249,1
58,1000,0.63095737,-0.9778687710321268,1
59,1000,0.7943282,-0.979145056286825,1
60,1000,1.0,-0.9801577157908704,1
61,1000,1.2589254,-0.9809589643477206,1
62,1000,1.5848932,-0.9815901761352408,1
63,1000,1.9952623,-0.9820841456810472,1
64,1000,2.5118864,-0.9824666425059553,1
65,1000,3.1622777,-0.9827575546879354,1
66,1000,3.9810717,-0.9829722849754143,1
67,1000,5.0118723,-0.9831219728006353,1
68,1000,6.3095737,-0.9832144621104983,1
69,1000,7.943282,-0.9832542639131207,1
0,2000,1e-06,0.38111459177928353,1
1,2000,1.2589254e-06,0.38056152841913526,1
2,2000,1.5848932e-06,0.3798663268102756,1
3,2000,1.9952622e-06,0.3789928208842341,1
4,2000,2.5118864e-06,0.37789586847703094,1
5,2000,3.1622776e-06,0.37651895656005513,1
6,2000,3.9810716e-06,0.3747921973647244,1
7,2000,5.0118724e-06,0.37262887381298015,1
8,2000,6.3095736e-06,0.3699217123141547,1
9,2000,7.943282e-06,0.3665393776827311,1
10,2000,1e-05,0.3623212566144419,1
11,2000,1.2589254e-05,0.35707362301395307,1
12,2000,1.5848931e-05,0.35056408295004626,1
13,2000,1.9952624e-05,0.3425188959041008,1
14,2000,2.5118865e-05,0.33261976671022164,1
15,2000,3.1622778e-05,0.32050620235700816,1
16,2000,3.981072e-05,0.30578069762533355,1
17,2000,5.0118724e-05,0.2880225041341304,1
18,2000,6.309574e-05,0.26680962283212667,1
19,2000,7.943282e-05,0.24175119803473186,1
20,2000,1e-04,0.2125293527201074,1
21,2000,0.00012589255,0.17894653600178437,1
22,2000,0.00015848932,0.1409710934871827,1
23,2000,0.00019952623,0.09876930178207274,1
24,2000,0.00025118864,0.052711925814939754,1
25,2000,0.00031622776,0.0033473718068363937,1
26,2000,0.00039810716,-0.04865964253525581,1
